Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,8612,521,0,4540,1087,1033,26345,0,35381461,140281399,340
1,8386,512,0,4427,1087,1033,26803,0,35381461,140281382,340
1,8188,500,0,4321,1106,1033,27408,0,35381464,140281367,350
1,7857,486,0,4209,1102,1056,27976,0,35381467,140281352,350
1,7621,486,0,4081,1110,1046,28444,0,35381472,140281337,350
1,7521,464,0,3979,1102,1042,29052,0,35381477,140281324,350
1,7615,446,0,3887,1106,1013,29604,0,35381486,140281311,350
1,8033,441,0,3839,1085,1003,29604,0,35381493,140281302,350
1,7622,442,0,3873,1084,994,31182,0,35381501,140281292,350
1,7891,449,0,3957,1079,986,31789,0,35381511,140281284,350
1,7882,453,0,4106,1086,985,32765,0,35381521,140281279,350
1,7891,458,0,4300,1083,982,33177,0,35381531,140281274,350
1,8013,465,0,4476,1082,991,33964,0,35381542,140281271,350
1,7997,471,0,4584,1086,984,34662,0,35381554,140281269,350
1,8123,473,0,4679,1082,981,35194,0,35381566,140281267,350
1,8172,478,0,4741,1080,973,35846,0,35381577,140281269,350
1,8240,489,0,4798,1077,980,466,0,35381589,140281271,340
1,8169,497,0,4849,1076,984,1077,0,35381601,140281274,350
1,8245,503,0,4895,1071,975,1662,0,35381612,140281281,350
1,8320,508,0,4936,1069,973,2253,0,35381624,140281287,350
1,8556,519,0,4986,1068,974,2719,0,35381634,140281294,350
1,8556,531,0,5034,1067,978,3178,0,35381646,140281304,350
1,8675,537,0,5076,1067,987,3604,0,35381654,140281314,350
1,8882,544,0,5126,1074,980,4076,0,35381664,140281326,340
1,8983,549,0,5173,1077,986,4440,0,35381672,140281339,340
1,9032,554,0,5215,1078,979,4784,0,35381681,140281351,340
1,9161,562,0,5262,1077,983,5147,0,35381689,140281366,340
1,9236,568,0,5306,1071,978,5511,0,35381694,140281379,340
1,9316,574,0,5343,1061,976,5909,0,35381701,140281394,340
1,9433,583,0,5390,1050,970,6408,0,35381706,140281411,340
1,9471,593,0,5439,1040,972,6797,0,35381709,140281427,340
1,9587,603,0,5486,1026,974,7144,0,35381712,140281446,350
1,9708,614,0,5547,1017,974,7440,0,35381716,140281464,350
1,9845,622,0,5611,1006,974,7663,0,35381719,140281481,350
1,10003,631,0,5666,998,970,7869,0,35381721,140281501,350
1,10152,642,0,5732,985,984,7974,0,35381724,140281519,350
1,10284,652,0,5794,971,1007,8065,0,35381726,140281537,350
1,10436,656,0,5841,958,1038,8040,0,35381729,140281557,350
1,10259,641,0,5890,941,1060,8049,0,35381732,140281577,350
1,9604,616,0,5901,930,1082,8030,0,35381734,140281596,350
1,9163,592,0,5840,930,1086,7969,0,35381737,140281616,350
1,8536,559,0,5700,930,1080,7782,0,35381742,140281634,350
1,7699,526,0,5532,931,1081,7452,0,35381747,140281652,350
1,7334,503,0,5290,936,1070,7142,0,35381752,140281667,360
1,7198,473,0,5047,937,1072,6647,0,35381759,140281682,360
1,7267,452,0,4875,932,1045,6215,0,35381766,140281696,360
1,7221,441,0,4705,936,1042,5915,0,35381772,140281707,350
1,6934,425,0,4552,933,1031,5303,0,35381781,140281717,360
1,7256,415,0,4433,935,1036,4849,0,35381789,140281727,360
1,7212,404,0,4352,935,1029,4286,0,35381797,140281736,360
1,7240,390,0,4356,936,1016,3706,0,35381806,140281742,350
1,6915,380,0,4415,927,1000,3025,0,35381816,140281747,350
1,6955,380,0,4539,933,987,2425,0,35381824,140281751,350
1,6910,382,0,4697,930,999,1610,0,35381834,140281752,350
1,7015,387,0,4812,933,985,1016,0,35381844,140281754,350
1,6876,387,0,4894,932,983,277,0,35381854,140281752,350
1,6931,393,0,4939,940,977,35534,0,35381864,140281749,350
1,7008,410,0,4971,936,987,34474,0,35381876,140281744,360
1,6943,415,0,4995,935,989,33973,0,35381882,140281739,360
1,7131,416,0,5022,933,977,33325,0,35381892,140281732,350
1,7108,422,0,5048,936,978,32826,0,35381901,140281724,350
1,7361,433,0,5068,933,973,32170,0,35381907,140281716,350
1,7348,440,0,5092,936,978,31602,0,35381914,140281706,350
1,7532,449,0,5115,937,970,31024,0,35381921,140281694,350
1,7784,459,0,5135,937,975,30427,0,35381927,140281682,350
1,7705,468,0,5156,939,975,29919,0,35381931,140281669,350
1,7838,478,0,5176,942,980,29469,0,35381936,140281656,350
1,7991,486,0,5191,943,982,28904,0,35381939,140281642,350
1,8253,492,0,5208,947,979,28527,0,35381941,140281627,350
1,8269,498,0,5225,946,979,28086,0,35381942,140281612,350
1,8438,507,0,5243,947,965,27677,0,35381942,140281596,350
1,8540,515,0,5269,953,960,27359,0,35381942,140281581,350
1,8944,529,0,5299,960,957,26984,0,35381942,140281566,350
1,8846,548,0,5327,966,961,26684,0,35381941,140281549,350
1,9037,560,0,5364,977,961,26403,0,35381939,140281534,350
1,9216,573,0,5403,988,962,26061,0,35381936,140281516,350
1,9339,589,0,5438,994,962,25814,0,35381932,140281499,350
1,9541,601,0,5482,997,968,25686,0,35381929,140281482,350
1,9705,614,0,5534,1001,963,25628,0,35381924,140281464,350
1,9889,627,0,5587,1007,971,25548,0,35381921,140281446,350
1,10077,638,0,5657,1002,967,25506,0,35381916,140281427,350
1,10258,649,0,5731,1006,972,25552,0,35381912,140281409,350
1,10495,660,0,5797,1008,976,25565,0,35381909,140281391,350
1,10634,670,0,5869,1010,970,25576,0,35381904,140281371,350
1,10818,677,0,5930,1009,969,25584,0,35381901,140281351,350
1,10997,689,0,5976,1012,964,25652,0,35381896,140281331,350
1,11150,703,0,6024,1008,970,25615,0,35381892,140281311,340
1,11290,713,0,6064,1011,972,25691,0,35381889,140281291,340
1,11450,724,0,6098,1007,974,25738,0,35381884,140281269,340
1,11623,734,0,6139,1006,977,25780,0,35381881,140281247,340
1,11778,742,0,6176,1004,972,25811,0,35381877,140281226,340
1,11831,750,0,6208,1005,975,25831,0,35381874,140281204,340
1,12004,761,0,6245,998,975,25841,0,35381871,140281181,340
1,12126,770,0,6274,1000,983,25918,0,35381867,140281159,340
1,12222,777,0,6291,998,977,25895,0,35381864,140281136,340
1,12335,784,0,6308,999,980,25919,0,35381859,140281112,340
1,12453,792,0,6319,999,978,25900,0,35381856,140281089,340
1,12557,800,0,6324,1001,985,25926,0,35381852,140281066,340
1,12684,806,0,6328,1001,982,25902,0,35381849,140281042,340
1,12782,812,0,6333,1004,983,25905,0,35381844,140281017,340
1,12842,818,0,6338,1002,981,25909,0,35381841,140280994,340
1,12917,825,0,6341,995,998,25905,0,35381837,140280969,340
1,12998,831,0,6342,991,1021,25924,0,35381834,140280944,340
1,13018,829,0,6347,977,1051,25931,0,35381829,140280919,340
1,12476,814,0,6345,956,1063,25934,0,35381826,140280894,340
1,11670,792,0,6276,943,1060,25970,0,35381822,140280869,340
1,10010,768,0,6156,929,1062,25946,0,35381819,140280844,340
1,10632,748,0,5963,913,1063,25877,0,35381814,140280821,340
1,10630,726,0,5714,907,1067,25831,0,35381811,140280799,330
1,10373,700,0,5478,908,1067,25638,0,35381806,140280777,330
1,9907,678,0,5244,905,1078,25361,0,35381799,140280756,330
1,9813,654,0,5078,910,1079,25129,0,35381792,140280736,330
1,9175,622,0,4912,905,1083,24794,0,35381786,140280717,330
1,8797,593,0,4770,916,1080,24444,0,35381777,140280699,330
1,7414,567,0,4662,916,1074,24057,0,35381769,140280684,330
1,6355,535,0,4542,917,1070,23663,0,35381761,140280671,330
1,7485,514,0,4446,916,1063,23229,0,35381751,140280657,330
1,7480,496,0,4351,922,1065,22841,0,35381741,140280646,330
1,7573,470,0,4243,915,1048,22119,0,35381731,140280637,340
1,7443,448,0,4151,918,1027,21863,0,35381719,140280627,340
1,7471,439,0,4042,920,1015,21244,0,35381709,140280622,340
1,7516,439,0,3971,920,1005,20562,0,35381699,140280617,330
1,7659,438,0,3959,922,1000,19899,0,35381687,140280616,330
1,7721,437,0,4005,922,1006,19172,0,35381676,140280614,330
1,7827,439,0,4120,918,999,18529,0,35381666,140280612,330
1,7745,435,0,4288,918,994,17877,0,35381654,140280614,330
1,7911,434,0,4441,918,980,17246,0,35381642,140280617,330
1,7752,443,0,4580,918,992,16570,0,35381632,140280622,330
1,7658,448,0,4679,919,1003,15920,0,35381622,140280627,330
1,7705,448,0,4740,923,1005,15237,0,35381612,140280636,330
1,7552,445,0,4796,923,1007,14466,0,35381604,140280644,330
1,7668,443,0,4848,922,993,13882,0,35381596,140280656,330
1,7650,441,0,4892,922,984,13196,0,35381591,140280666,330
1,7749,447,0,4938,923,987,12610,0,35381584,140280677,330
1,7808,460,0,4983,922,994,11973,0,35381581,140280689,330
1,7743,461,0,5023,923,1001,11348,0,35381577,140280702,330
1,7761,459,0,5051,928,984,10755,0,35381574,140280717,320
1,7763,462,0,5081,933,983,10104,0,35381572,140280732,320
1,7720,469,0,5109,940,978,9539,0,35381572,140280746,320
1,7782,476,0,5135,951,977,8991,0,35381574,140280759,320
1,7939,483,0,5163,968,973,8409,0,35381576,140280774,320
1,7952,492,0,5186,984,969,7889,0,35381579,140280787,320
1,8052,503,0,5203,999,977,7457,0,35381584,140280801,320
1,8177,514,0,5221,1019,980,7149,0,35381589,140280814,320
1,8316,521,0,5237,1041,994,6893,0,35381594,140280829,330
1,8610,526,0,5256,1062,991,6763,0,35381599,140280842,330
1,8736,528,0,5290,1077,1000,6836,0,35381604,140280857,330
1,8845,529,0,5329,1095,996,6952,0,35381609,140280872,330
1,8839,531,0,5364,1102,1002,7105,0,35381612,140280889,330
1,9000,530,0,5406,1104,1000,7475,0,35381616,140280904,330
1,9078,530,0,5445,1097,997,7967,0,35381616,140280921,330
1,9107,530,0,5479,1098,997,8651,0,35381614,140280937,320
1,9158,531,0,5525,1094,992,9209,0,35381612,140280954,320
1,9047,533,0,5571,1095,993,9857,0,35381609,140280969,320
1,9081,535,0,5610,1094,993,10437,0,35381604,140280986,320
1,9079,539,0,5655,1092,992,10994,0,35381599,140280999,320
1,9048,540,0,5690,1094,994,11460,0,35381594,140281014,320
1,9017,543,0,5713,1091,991,12045,0,35381586,140281027,320
1,8973,546,0,5736,1087,998,12560,0,35381577,140281039,320
1,9160,547,0,5756,1095,993,13147,0,35381567,140281051,320
1,9210,549,0,5769,1102,992,13637,0,35381557,140281061,330
1,9313,551,0,5785,1092,1005,14029,0,35381547,140281071,330
1,9432,555,0,5810,1096,1018,14640,0,35381534,140281077,330
1,9397,550,0,5835,1096,1029,15051,0,35381522,140281086,330
1,8538,538,0,5860,1091,1018,15502,0,35381509,140281091,330
1,8640,529,0,5818,1085,1015,16198,0,35381494,140281094,330
1,8560,524,0,5713,1091,1022,16775,0,35381481,140281096,330
1,8325,519,0,5516,1095,1037,17129,0,35381469,140281097,330
1,8168,508,0,5294,1094,1045,17699,0,35381456,140281096,330
1,7995,492,0,5003,1087,1033,18219,0,35381442,140281094,330
1,8592,475,0,4788,1094,1014,18861,0,35381429,140281091,320
1,8656,477,0,4665,1095,1003,19350,0,35381417,140281086,320
1,8479,490,0,4639,1090,1001,19989,0,35381407,140281079,320
1,8572,491,0,4710,1091,1003,20864,0,35381399,140281071,320
1,8516,489,0,4855,1092,994,21423,0,35381389,140281061,320
1,8572,489,0,5011,1080,982,21906,0,35381379,140281049,320
1,8395,492,0,5164,1082,988,22645,0,35381372,140281037,320
1,8484,501,0,5276,1082,992,23318,0,35381366,140281026,320
1,8360,505,0,5349,1078,996,23913,0,35381361,140281011,320
1,9062,502,0,5415,1076,994,24495,0,35381356,140280997,320
1,8645,507,0,5466,1081,990,25003,0,35381352,140280981,320
1,8633,510,0,5502,1079,988,25322,0,35381349,140280967,320
1,8581,510,0,5540,1073,996,26004,0,35381349,140280951,320
1,8891,518,0,5574,1069,994,26545,0,35381349,140280936,320
1,8783,518,0,5601,1067,997,26979,0,35381349,140280921,320
1,9189,515,0,5627,1055,981,27428,0,35381352,140280904,320
1,8984,523,0,5656,1036,973,27852,0,35381354,140280887,320
1,9125,529,0,5680,1017,969,28448,0,35381359,140280874,320
1,8899,540,0,5707,1000,963,28816,0,35381364,140280859,320
1,9047,554,0,5734,980,971,29102,0,35381371,140280844,320
1,9308,566,0,5756,968,972,29439,0,35381377,140280829,320
1,9598,575,0,5779,953,971,29500,0,35381382,140280814,320
1,9813,584,0,5809,941,975,29508,0,35381389,140280797,320
1,9951,596,0,5840,942,969,29344,0,35381394,140280781,320
1,9834,604,0,5880,935,980,29183,0,35381399,140280764,320
1,9853,614,0,5922,949,971,28999,0,35381404,140280747,320
1,10045,623,0,5957,971,983,28781,0,35381409,140280729,320
1,10515,630,0,5992,1004,978,28442,0,35381412,140280711,320
1,10247,639,0,6026,1031,991,28047,0,35381414,140280691,320
1,10384,644,0,6057,1056,997,27940,0,35381417,140280672,320
1,10820,647,0,6097,1078,998,27644,0,35381417,140280652,320
1,10901,645,0,6138,1100,1003,27715,0,35381421,140280634,310
1,11043,647,0,6170,1109,1004,27848,0,35381422,140280614,310
1,11217,646,0,6205,1109,1024,28134,0,35381427,140280594,310
1,11225,640,0,6233,1130,1015,28551,0,35381432,140280576,310
1,10936,631,0,6252,1124,1018,28757,0,35381439,140280556,310
1,11070,625,0,6273,1119,1002,29264,0,35381446,140280539,310
1,10844,622,0,6287,1105,1013,29837,0,35381456,140280522,310
1,10748,620,0,6297,1120,997,30332,0,35381464,140280507,310
1,10942,617,0,6311,1109,1006,30769,0,35381476,140280492,310
1,10777,619,0,6322,1105,988,31434,0,35381487,140280481,320
1,11307,623,0,6335,1108,981,31841,0,35381501,140280467,320
1,10659,625,0,6357,1120,968,32354,0,35381514,140280457,320
1,10842,638,0,6378,1106,974,32565,0,35381527,140280447,320
1,10714,650,0,6396,1109,982,33326,0,35381542,140280441,320
1,10672,656,0,6419,1114,991,33740,0,35381557,140280434,320
1,10672,656,0,6419,1114,991,33740,0,35381565,140280431,320
1,10768,662,0,6438,1110,986,34042,0,35381574,140280427,320
1,10812,664,0,6453,1108,987,34540,0,35381591,140280422,320
1,10783,668,0,6471,1111,977,34957,0,35381607,140280421,320
1,10887,676,0,6485,1105,978,35360,0,35381624,140280419,320
1,10958,684,0,6497,1103,986,35788,0,35381641,140280419,320
1,11009,692,0,6510,1104,985,155,0,35381657,140280421,320
1,11233,696,0,6518,1106,985,560,0,35381674,140280426,320
1,11342,699,0,6522,1102,976,897,0,35381691,140280429,310
1,11402,708,0,6525,1113,982,1321,0,35381707,140280436,310
1,11472,717,0,6526,1119,986,1605,0,35381724,140280441,320
1,11583,722,0,6528,1124,992,1916,0,35381741,140280449,320
1,11702,725,0,6532,1126,985,2297,0,35381757,140280459,320
1,11630,729,0,6537,1123,989,2639,0,35381774,140280469,320
1,11732,734,0,6543,1108,979,2967,0,35381789,140280481,320
1,11762,739,0,6546,1098,983,3401,0,35381802,140280496,320
1,11831,746,0,6548,1081,979,3783,0,35381816,140280511,320
1,11808,755,0,6550,1080,986,4201,0,35381827,140280527,320
1,11940,760,0,6556,1080,988,4566,0,35381839,140280544,320
1,11928,765,0,6564,1085,991,4818,0,35381851,140280562,320
1,12028,769,0,6571,1086,998,5007,0,35381862,140280581,320
1,12118,771,0,6579,1094,994,5224,0,35381874,140280599,320
1,12182,771,0,6584,1085,997,5367,0,35381884,140280619,320
1,12267,773,0,6586,1081,990,5699,0,35381892,140280639,320
1,12335,776,0,6585,1078,992,5935,0,35381901,140280661,320
1,12368,778,0,6582,1074,985,6187,0,35381909,140280682,320
1,12424,782,0,6577,1066,988,6407,0,35381916,140280704,320
1,12507,788,0,6568,1059,987,6648,0,35381922,140280726,320
1,12531,793,0,6557,1058,991,6856,0,35381929,140280749,320
1,12610,796,0,6548,1045,992,7035,0,35381934,140280772,320
1,12644,800,0,6542,1044,988,7239,0,35381939,140280796,320
1,12736,802,0,6538,1037,992,7391,0,35381944,140280819,320
1,12771,807,0,6538,1030,991,7519,0,35381949,140280844,320
1,12828,810,0,6541,1021,998,7626,0,35381952,140280867,330
1,12894,811,0,6545,1019,990,7785,0,35381956,140280892,330
1,12956,812,0,6547,1009,987,7816,0,35381961,140280916,330
1,12958,817,0,6549,1008,987,7953,0,35381962,140280941,330
1,13071,823,0,6551,1004,987,7991,0,35381967,140280966,330
1,12998,826,0,6552,1003,992,8012,0,35381971,140280991,330
1,13051,831,0,6555,1000,989,8052,0,35381972,140281016,330
1,13111,835,0,6556,999,1006,8057,0,35381977,140281041,330
1,13189,837,0,6557,996,997,8073,0,35381979,140281066,330
1,13186,833,0,6559,998,994,8095,0,35381982,140281091,330
1,13611,833,0,6561,988,979,8070,0,35381987,140281116,330
1,13256,841,0,6567,976,996,8099,0,35381989,140281142,330
1,13280,848,0,6581,973,996,8072,0,35381994,140281167,330
1,13333,846,0,6599,971,1002,8075,0,35381997,140281192,330
1,13410,845,0,6618,966,989,8058,0,35382001,140281217,330
1,13398,849,0,6642,976,994,8057,0,35382004,140281244,330
1,13413,851,0,6661,992,995,7969,0,35382007,140281269,340
1,13455,854,0,6678,986,995,7807,0,35382014,140281294,340
1,13531,854,0,6699,996,993,7785,0,35382019,140281319,340
1,13636,856,0,6720,999,990,7740,0,35382024,140281346,340
1,13559,860,0,6739,1003,994,7690,0,35382029,140281371,340
1,13577,863,0,6761,1005,996,7707,0,35382034,140281396,340
1,13605,865,0,6779,1015,1009,7729,0,35382039,140281422,340
1,13695,865,0,6790,1015,1027,7646,0,35382044,140281447,340
1,13428,860,0,6801,1024,1046,7701,0,35382049,140281474,340
1,12845,845,0,6800,1036,1063,7694,0,35382054,140281499,350
1,12175,826,0,6753,1047,1067,7753,0,35382059,140281526,350
1,8947,801,0,6618,1066,1059,7791,0,35382062,140281551,350
1,8995,775,0,6411,1086,1045,7816,0,35382066,140281576,350
1,11156,758,0,6183,1094,1039,7884,0,35382069,140281599,350
1,11314,746,0,5876,1104,1039,7998,0,35382072,140281622,350
1,11164,730,0,5592,1112,1026,8232,0,35382074,140281646,350
1,11078,716,0,5382,1111,1016,8446,0,35382074,140281667,350
1,10828,717,0,5168,1109,1022,8755,0,35382074,140281691,350
1,10548,719,0,5007,1121,1042,9150,0,35382072,140281712,350
1,10617,707,0,4845,1118,1042,9423,0,35382069,140281732,350
1,10169,687,0,4721,1119,1031,9834,0,35382062,140281754,340
1,10309,673,0,4612,1131,1019,10202,0,35382057,140281776,340
1,10743,667,0,4533,1134,1014,10524,0,35382051,140281794,340
1,10539,660,0,4563,1132,1015,10948,0,35382044,140281811,340
1,10610,655,0,4691,1131,1001,11471,0,35382036,140281827,340
1,10585,650,0,4869,1131,1002,11896,0,35382027,140281844,340
1,10606,650,0,5134,1137,1002,12357,0,35382017,140281859,340
1,10655,652,0,5392,1129,1001,12945,0,35382006,140281871,340
1,11191,652,0,5569,1132,1007,13479,0,35381992,140281882,340
1,10716,646,0,5800,1129,989,14402,0,3.5381958617160395E7,1.4028190590799186E8,340
