Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,8121,537,0,5075,1082,1056,25557,0,35381444,140281446,350
1,8285,517,0,4972,1085,1050,25931,0,35381442,140281427,350
1,8327,494,0,4883,1085,1041,26427,0,35381442,140281412,350
1,7957,481,0,4778,1083,1025,26800,0,35381442,140281396,350
1,7647,468,0,4670,1084,1042,27402,0,35381444,140281381,350
1,7782,463,0,4574,1084,1028,28022,0,35381446,140281367,350
1,8216,453,0,4506,1080,1027,28569,0,35381451,140281354,350
1,8107,438,0,4526,1077,1000,29346,0,35381456,140281341,350
1,7714,437,0,4609,1084,990,29848,0,35381462,140281329,350
1,7898,439,0,4767,1080,978,30565,0,35381469,140281319,350
1,7847,444,0,4971,1081,981,31365,0,35381477,140281311,350
1,7961,455,0,5132,1079,984,31988,0,35381486,140281302,350
1,7665,461,0,5273,1089,987,32693,0,35381496,140281296,350
1,7669,462,0,5375,1085,987,33101,0,35381506,140281289,350
1,7885,470,0,5435,1085,992,34005,0,35381517,140281286,350
1,7752,474,0,5488,1086,996,34608,0,35381529,140281282,350
1,7998,473,0,5532,1084,987,35173,0,35381541,140281282,350
1,7949,476,0,5562,1075,981,35714,0,35381552,140281282,350
1,7912,483,0,5587,1067,985,438,0,35381564,140281286,340
1,7787,490,0,5614,1062,992,1154,0,35381574,140281289,340
1,7819,494,0,5635,1056,990,1715,0,35381586,140281294,340
1,7924,495,0,5654,1058,984,2275,0,35381596,140281301,340
1,8085,500,0,5673,1060,979,2710,0,35381607,140281309,340
1,8214,508,0,5689,1060,983,3071,0,35381617,140281317,340
1,8431,515,0,5708,1062,992,3441,0,35381626,140281327,340
1,8668,521,0,5729,1066,991,3794,0,35381636,140281337,340
1,8683,521,0,5748,1065,986,4119,0,35381646,140281347,340
1,8780,524,0,5774,1063,976,4562,0,35381654,140281361,340
1,8800,533,0,5800,1066,977,4970,0,35381661,140281374,340
1,8836,542,0,5822,1061,977,5287,0,35381669,140281387,340
1,8951,549,0,5851,1055,977,5689,0,35381676,140281401,340
1,9079,558,0,5881,1048,975,6085,0,35381681,140281416,340
1,9151,567,0,5906,1042,977,6446,0,35381686,140281432,340
1,9279,575,0,5938,1032,973,6774,0,35381691,140281449,340
1,9411,584,0,5972,1025,975,7111,0,35381694,140281466,340
1,9517,594,0,6002,1017,973,7348,0,35381697,140281482,340
1,9627,603,0,6038,1010,975,7523,0,35381701,140281501,340
1,9748,612,0,6073,1001,975,7684,0,35381704,140281519,350
1,9870,622,0,6102,989,979,7829,0,35381707,140281537,350
1,9966,630,0,6131,973,1000,7893,0,35381711,140281556,350
1,10075,637,0,6153,960,1026,7944,0,35381714,140281574,350
1,10031,633,0,6167,948,1060,7934,0,35381716,140281594,350
1,9375,614,0,6184,940,1080,7929,0,35381719,140281612,350
1,8634,586,0,6151,932,1081,7889,0,35381722,140281632,350
1,7630,553,0,6056,932,1082,7695,0,35381727,140281651,350
1,7121,525,0,5881,934,1077,7386,0,35381731,140281667,350
1,7149,498,0,5656,936,1073,7062,0,35381737,140281682,350
1,7330,468,0,5431,931,1063,6705,0,35381742,140281697,350
1,7101,445,0,5188,934,1045,6388,0,35381749,140281711,350
1,6808,425,0,4992,932,1033,5775,0,35381756,140281721,350
1,6978,412,0,4857,927,1033,5254,0,35381764,140281732,350
1,7157,407,0,4768,926,1023,4772,0,35381772,140281741,350
1,7060,393,0,4760,927,1014,4262,0,35381781,140281749,350
1,6988,385,0,4810,930,995,3511,0,35381791,140281756,350
1,6879,390,0,4925,934,999,2787,0,35381799,140281761,350
1,6898,391,0,5069,935,989,1958,0,35381809,140281762,350
1,6972,389,0,5172,932,989,1086,0,35381819,140281764,350
1,7023,396,0,5261,934,982,438,0,35381831,140281764,350
1,7145,403,0,5322,935,991,35674,0,35381841,140281762,350
1,7131,405,0,5361,931,989,35053,0,35381849,140281761,350
1,7007,411,0,5397,934,990,34525,0,35381861,140281756,350
1,7252,414,0,5427,935,987,33775,0,35381869,140281751,350
1,7206,416,0,5450,934,976,33012,0,35381877,140281744,350
1,7159,423,0,5479,932,975,32415,0,35381886,140281736,350
1,7456,433,0,5506,933,965,31927,0,35381894,140281727,350
1,7486,442,0,5529,936,971,31250,0,35381901,140281716,350
1,7588,455,0,5552,939,972,30711,0,35381907,140281706,350
1,7697,467,0,5573,944,979,30123,0,35381912,140281692,350
1,7660,473,0,5588,947,980,29563,0,35381917,140281681,350
1,7876,482,0,5606,950,973,29101,0,35381921,140281666,350
1,7863,490,0,5626,949,977,28568,0,35381924,140281652,350
1,8133,498,0,5642,949,971,28248,0,35381926,140281637,350
1,8229,509,0,5659,945,976,27896,0,35381927,140281622,350
1,8361,518,0,5674,950,974,27575,0,35381927,140281607,350
1,8445,527,0,5686,955,976,27286,0,35381927,140281592,350
1,8698,536,0,5704,963,970,26933,0,35381927,140281577,350
1,8731,545,0,5726,970,970,26632,0,35381926,140281561,350
1,8903,556,0,5750,980,966,26345,0,35381922,140281544,350
1,9037,568,0,5781,981,967,25984,0,35381919,140281527,350
1,9165,579,0,5812,990,967,25876,0,35381917,140281511,350
1,9331,591,0,5838,994,973,25695,0,35381914,140281494,350
1,9505,603,0,5876,1001,971,25641,0,35381909,140281477,350
1,9658,611,0,5917,1005,973,25566,0,35381906,140281459,350
1,9800,621,0,5955,1012,971,25494,0,35381901,140281442,350
1,9970,633,0,6002,1010,971,25430,0,35381897,140281424,350
1,10169,641,0,6044,1012,970,25471,0,35381894,140281406,350
1,10302,652,0,6074,1008,967,25505,0,35381889,140281387,350
1,10478,664,0,6108,1007,974,25590,0,35381886,140281367,350
1,10657,674,0,6148,1006,975,25608,0,35381882,140281347,340
1,10799,684,0,6187,1005,975,25688,0,35381879,140281327,340
1,10976,692,0,6243,1001,975,25682,0,35381874,140281307,340
1,11194,701,0,6306,1004,973,25743,0,35381871,140281287,340
1,11303,711,0,6361,1004,973,25746,0,35381867,140281267,340
1,11474,720,0,6422,1002,973,25749,0,35381864,140281246,340
1,11516,730,0,6479,1007,976,25808,0,35381861,140281224,340
1,11659,740,0,6524,1008,980,25779,0,35381856,140281202,340
1,11776,747,0,6572,1007,977,25785,0,35381852,140281181,340
1,11949,754,0,6611,1008,976,25826,0,35381849,140281159,340
1,12062,763,0,6639,1008,977,25832,0,35381846,140281137,340
1,12192,773,0,6663,1005,977,25856,0,35381841,140281114,340
1,12287,779,0,6677,1003,981,25893,0,35381837,140281091,340
1,12430,788,0,6681,1003,981,25911,0,35381834,140281067,340
1,12515,795,0,6683,998,982,25939,0,35381831,140281044,340
1,12626,800,0,6678,998,980,25949,0,35381827,140281021,340
1,12695,808,0,6672,994,987,25971,0,35381824,140280997,330
1,12782,815,0,6668,992,1012,25971,0,35381819,140280972,340
1,12856,817,0,6666,984,1040,25959,0,35381816,140280949,330
1,12453,808,0,6665,977,1055,25984,0,35381812,140280924,330
1,11299,786,0,6619,960,1067,25937,0,35381809,140280899,330
1,7948,764,0,6493,943,1065,25956,0,35381804,140280874,330
1,6289,741,0,6333,926,1069,25905,0,35381801,140280851,330
1,9600,715,0,6099,914,1062,25875,0,35381797,140280827,330
1,9711,692,0,5819,910,1061,25788,0,35381792,140280806,330
1,9826,670,0,5592,904,1057,25613,0,35381787,140280786,330
1,9495,649,0,5368,907,1065,25362,0,35381782,140280764,330
1,9167,629,0,5171,912,1064,25000,0,35381776,140280746,330
1,8809,605,0,5015,913,1071,24646,0,35381769,140280727,330
1,8844,579,0,4858,907,1070,24269,0,35381761,140280711,330
1,8034,556,0,4739,916,1060,23953,0,35381752,140280696,330
1,8396,529,0,4614,916,1051,23451,0,35381742,140280682,330
1,8043,511,0,4499,913,1039,23018,0,35381732,140280669,330
1,7832,499,0,4387,919,1036,22625,0,35381722,140280659,330
1,7882,484,0,4295,927,1037,22059,0,35381712,140280649,330
1,7961,472,0,4202,928,1029,21413,0,35381701,140280642,320
1,7819,460,0,4114,928,1040,21002,0,35381691,140280636,320
1,7726,448,0,4048,929,1039,20383,0,35381679,140280631,320
1,7257,434,0,3980,924,1031,19727,0,35381667,140280627,320
1,7136,417,0,3930,923,1020,19253,0,35381657,140280626,320
1,7247,410,0,3884,926,1009,18731,0,35381646,140280624,320
1,7403,407,0,3885,922,1002,18229,0,35381636,140280624,320
1,7334,402,0,3953,925,984,17385,0,35381624,140280627,320
1,7337,404,0,4061,927,986,16559,0,35381614,140280632,320
1,7270,414,0,4220,928,996,15745,0,35381606,140280639,320
1,7191,418,0,4396,919,1006,15044,0,35381596,140280646,320
1,7189,413,0,4528,930,998,14640,0,35381587,140280652,320
1,7180,413,0,4644,925,981,13679,0,35381581,140280662,320
1,7198,415,0,4731,925,976,12998,0,35381574,140280674,320
1,7433,426,0,4793,924,974,12302,0,35381571,140280684,320
1,7468,440,0,4856,931,987,11710,0,35381566,140280696,320
1,7394,446,0,4915,932,985,10889,0,35381562,140280709,320
1,7363,449,0,4966,941,981,10464,0,35381561,140280722,320
1,7374,455,0,5025,950,980,9672,0,35381559,140280737,320
1,7501,464,0,5079,957,980,9098,0,35381561,140280751,320
1,7586,470,0,5122,965,980,8538,0,35381562,140280764,320
1,7651,476,0,5168,975,977,8146,0,35381564,140280779,320
1,7759,485,0,5214,989,981,7811,0,35381566,140280792,320
1,7836,493,0,5252,1000,984,7420,0,35381571,140280806,320
1,7943,499,0,5294,1021,991,7227,0,35381574,140280821,320
1,8068,504,0,5332,1039,1004,7022,0,35381579,140280834,320
1,8307,506,0,5361,1060,997,6922,0,35381582,140280849,320
1,8527,501,0,5392,1071,981,6963,0,35381587,140280864,320
1,8747,505,0,5424,1086,954,7076,0,35381591,140280879,320
1,9011,522,0,5457,1100,960,7260,0,35381594,140280894,320
1,9082,542,0,5502,1107,981,7735,0,35381597,140280909,320
1,9049,557,0,5550,1103,1006,8199,0,35381597,140280926,320
1,8995,546,0,5596,1108,1011,8828,0,35381597,140280942,320
1,9017,530,0,5648,1108,1004,9222,0,35381596,140280961,320
1,8925,528,0,5696,1098,996,9742,0,35381592,140280977,320
1,8899,528,0,5734,1091,990,10552,0,35381587,140280992,320
1,8832,530,0,5774,1084,981,11192,0,35381582,140281006,320
1,8886,535,0,5804,1087,978,11712,0,35381576,140281021,320
1,8967,543,0,5827,1083,971,12289,0,35381567,140281034,320
1,9534,552,0,5853,1083,981,12864,0,35381559,140281046,320
1,9367,563,0,5881,1086,982,13391,0,35381549,140281057,320
1,9319,569,0,5907,1097,986,13809,0,35381539,140281067,320
1,9370,571,0,5939,1094,985,14093,0,35381527,140281079,320
1,9407,580,0,5970,1096,1006,14663,0,35381516,140281087,320
1,9397,584,0,5995,1092,1030,15057,0,35381502,140281096,320
1,9151,574,0,6022,1096,1037,15527,0,35381489,140281101,320
1,8780,557,0,6022,1094,1036,15954,0,35381476,140281107,320
1,8555,545,0,5959,1091,1045,16467,0,35381461,140281109,320
1,8405,533,0,5807,1089,1048,16971,0,35381447,140281111,320
1,8342,513,0,5589,1090,1050,17448,0,35381434,140281112,320
1,8026,494,0,5361,1083,1029,17888,0,35381421,140281111,320
1,7794,480,0,5090,1084,1016,18532,0,35381407,140281107,320
1,8111,480,0,4868,1089,1001,19156,0,35381397,140281102,320
1,8313,489,0,4754,1090,1011,19747,0,35381386,140281097,320
1,8194,490,0,4731,1092,1023,20318,0,35381376,140281091,320
1,8236,483,0,4806,1094,1026,20864,0,35381366,140281082,310
1,8130,471,0,4926,1093,1011,21388,0,35381356,140281072,310
1,8147,464,0,5112,1089,996,22067,0,35381347,140281062,310
1,8091,463,0,5279,1092,993,22889,0,35381341,140281049,310
1,8210,467,0,5384,1090,990,23484,0,35381336,140281037,310
1,8140,469,0,5470,1089,992,24198,0,35381331,140281024,310
1,8198,472,0,5533,1087,986,24845,0,35381327,140281011,310
1,8141,476,0,5575,1078,984,25549,0,35381326,140280996,310
1,8144,481,0,5614,1070,980,26229,0,35381324,140280981,310
1,8280,488,0,5645,1063,972,26905,0,35381326,140280966,310
1,8339,496,0,5668,1051,972,27524,0,35381327,140280951,310
1,8269,507,0,5691,1035,967,28090,0,35381331,140280936,310
1,8457,518,0,5709,1024,972,28651,0,35381334,140280922,310
1,8543,528,0,5720,1006,968,28951,0,35381339,140280907,310
1,8666,539,0,5735,986,973,29280,0,35381344,140280892,310
1,8762,550,0,5753,971,970,29608,0,35381351,140280879,310
1,8925,560,0,5771,953,981,29734,0,35381357,140280864,310
1,9062,570,0,5800,944,978,29743,0,35381362,140280849,310
1,9351,576,0,5834,936,985,29696,0,35381369,140280834,310
1,9620,582,0,5866,929,975,29518,0,35381376,140280817,310
1,9584,590,0,5908,925,982,29294,0,35381381,140280801,310
1,10006,598,0,5952,941,974,29029,0,35381384,140280784,310
1,9968,605,0,5989,957,981,28625,0,35381389,140280766,310
1,10000,613,0,6031,983,983,28366,0,35381391,140280749,310
1,9834,622,0,6065,1019,991,28043,0,35381394,140280729,310
1,10008,624,0,6089,1048,994,27699,0,35381396,140280711,310
1,10171,627,0,6116,1074,989,27378,0,35381396,140280692,310
1,10295,630,0,6143,1085,995,27356,0,35381397,140280672,310
1,10634,633,0,6174,1104,998,27442,0,35381397,140280654,310
1,10517,636,0,6220,1107,1010,27685,0,35381401,140280634,310
1,10480,633,0,6271,1123,1009,28095,0,35381404,140280616,310
1,10725,628,0,6316,1119,998,28376,0,35381409,140280596,310
1,10530,625,0,6365,1133,991,28868,0,35381414,140280577,310
1,10710,629,0,6407,1120,983,29183,0,35381421,140280561,310
1,10651,634,0,6438,1115,991,29812,0,35381429,140280544,310
1,10685,638,0,6470,1110,1001,30290,0,35381437,140280529,310
1,10537,643,0,6500,1107,996,30896,0,35381449,140280514,310
1,10559,638,0,6523,1101,1005,31316,0,35381461,140280499,310
1,10559,638,0,6523,1101,1005,31316,0,35381461,140280499,310
1,10770,640,0,6546,1105,983,31899,0,35381472,140280487,310
1,10830,642,0,6569,1110,993,32226,0,35381486,140280476,310
1,10865,644,0,6589,1108,975,32601,0,35381499,140280466,310
1,10995,653,0,6613,1113,986,33094,0,35381514,140280457,310
1,10986,660,0,6637,1109,986,33444,0,35381529,140280449,310
1,10917,665,0,6659,1111,982,33891,0,35381544,140280444,310
1,10783,668,0,6682,1109,982,34282,0,35381561,140280437,310
1,10806,677,0,6701,1104,981,34722,0,35381577,140280434,310
1,10915,684,0,6715,1101,985,35150,0,35381594,140280432,310
1,10924,688,0,6732,1104,981,35550,0,35381611,140280431,310
1,11021,695,0,6746,1103,983,35887,0,35381627,140280431,310
1,11113,703,0,6757,1108,987,276,0,35381644,140280432,310
1,11244,707,0,6771,1116,988,657,0,35381661,140280436,310
1,11391,711,0,6783,1124,994,955,0,35381679,140280441,310
1,11591,716,0,6793,1127,1006,1270,0,35381696,140280446,310
1,11516,717,0,6807,1137,1014,1630,0,35381712,140280452,310
1,11487,711,0,6824,1131,1004,1974,0,35381729,140280461,300
1,11605,705,0,6840,1127,992,2409,0,35381744,140280471,300
1,11670,706,0,6861,1117,984,2816,0,35381759,140280482,300
1,11534,712,0,6880,1106,984,3260,0,35381774,140280496,310
1,11554,717,0,6896,1088,984,3686,0,35381787,140280509,310
1,11567,723,0,6912,1082,987,4184,0,35381799,140280526,310
1,11636,729,0,6926,1079,988,4538,0,35381811,140280542,310
1,11743,733,0,6935,1076,990,4873,0,35381822,140280559,310
1,11778,737,0,6944,1075,984,5142,0,35381834,140280577,310
1,11942,741,0,6948,1079,987,5368,0,35381844,140280597,310
1,11947,747,0,6950,1078,989,5563,0,35381854,140280616,310
1,12074,752,0,6953,1077,991,5802,0,35381864,140280636,310
1,12101,754,0,6957,1075,988,6070,0,35381872,140280656,310
1,12111,758,0,6959,1072,984,6278,0,35381879,140280677,310
1,12190,764,0,6960,1063,985,6478,0,35381887,140280699,310
1,12232,769,0,6959,1055,987,6720,0,35381894,140280721,310
1,12310,774,0,6955,1046,985,6935,0,35381901,140280742,310
1,12363,779,0,6947,1038,987,7169,0,35381906,140280766,310
1,12422,784,0,6941,1029,985,7341,0,35381911,140280789,310
1,12445,789,0,6937,1026,985,7492,0,35381916,140280812,310
1,12513,794,0,6933,1024,989,7599,0,35381919,140280836,310
1,12581,800,0,6931,1020,991,7693,0,35381924,140280859,310
1,12652,803,0,6928,1013,996,7785,0,35381927,140280884,310
1,12741,804,0,6922,1009,994,7856,0,35381931,140280907,320
1,12828,807,0,6911,1000,990,7883,0,35381936,140280932,320
1,12798,809,0,6900,994,986,7948,0,35381939,140280956,320
1,12883,813,0,6885,985,991,8015,0,35381941,140280981,320
1,12828,820,0,6870,984,995,8048,0,35381944,140281006,320
1,12900,821,0,6859,984,990,8028,0,35381947,140281031,320
1,12906,821,0,6850,988,978,8007,0,35381951,140281056,320
1,13040,828,0,6842,980,992,7960,0,35381956,140281081,320
1,13032,839,0,6837,987,992,7948,0,35381959,140281104,320
1,13023,835,0,6832,991,1003,7877,0,35381962,140281129,320
1,13037,832,0,6829,990,985,7845,0,35381967,140281154,320
1,13063,837,0,6825,990,999,7829,0,35381971,140281181,320
1,13071,839,0,6822,997,996,7833,0,35381976,140281204,320
1,13114,840,0,6819,994,1002,7725,0,35381981,140281231,320
1,13140,839,0,6815,990,997,7738,0,35381986,140281256,320
1,13166,840,0,6814,994,993,7755,0,35381989,140281281,320
1,13212,841,0,6815,993,994,7722,0,35381994,140281306,330
1,13233,844,0,6820,997,992,7724,0,35381999,140281331,330
1,13265,846,0,6829,994,1000,7697,0,35382004,140281356,330
1,13280,848,0,6842,999,993,7680,0,35382009,140281381,330
1,13309,848,0,6854,1004,999,7647,0,35382014,140281406,330
1,13327,849,0,6869,1008,1002,7662,0,35382017,140281431,330
1,13410,852,0,6884,1019,1029,7659,0,35382022,140281456,330
1,13306,847,0,6898,1037,1055,7676,0,35382027,140281481,330
1,12752,832,0,6913,1055,1074,7626,0,35382034,140281507,330
1,11716,806,0,6867,1067,1072,7652,0,35382037,140281532,330
1,9053,778,0,6758,1080,1059,7714,0,35382042,140281557,330
1,10905,754,0,6565,1088,1039,7769,0,35382047,140281581,330
1,11596,736,0,6306,1100,1020,7921,0,35382051,140281606,330
1,11333,731,0,6047,1114,1005,8110,0,35382052,140281627,340
1,11106,734,0,5768,1117,1020,8417,0,35382054,140281651,340
1,11001,735,0,5534,1131,1025,8674,0,35382054,140281672,340
1,10748,709,0,5360,1130,1044,8936,0,35382054,140281696,340
1,10541,680,0,5186,1130,1023,9232,0,35382054,140281717,340
1,10418,668,0,5036,1122,1018,9619,0,35382051,140281741,340
1,10572,659,0,4919,1127,1004,10236,0,35382046,140281759,340
1,10733,660,0,4841,1121,999,10574,0,35382041,140281777,340
1,10905,659,0,4866,1126,990,11165,0,35382032,140281796,340
1,10702,659,0,4959,1119,993,11520,0,35382026,140281814,340
1,10946,666,0,5132,1097,1002,12000,0,35382017,140281831,340
1,10783,667,0,5354,1104,1010,12516,0,35382007,140281847,340
1,10674,661,0,5523,1092,1022,12955,0,35381996,140281862,340
1,10237,659,0,5654,1099,1011,13419,0,35381982,140281876,340
1,10303,650,0,5697,1100,1010,13860,0,3.538197029739706E7,1.4028188761942777E8,340
