Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,9474,597,0,5681,1012,976,7464,0,35381704,140281452,380
1,9623,605,0,5727,1007,974,7673,0,35381707,140281471,380
1,9771,615,0,5776,1003,976,7765,0,35381711,140281489,380
1,9896,624,0,5819,995,973,7870,0,35381712,140281506,380
1,10058,632,0,5874,986,982,7931,0,35381716,140281524,380
1,10174,642,0,5926,970,1002,7964,0,35381719,140281544,380
1,10303,648,0,5970,959,1035,7958,0,35381721,140281562,380
1,10121,640,0,6019,943,1065,7941,0,35381724,140281582,390
1,9193,616,0,6038,936,1079,7948,0,35381727,140281601,390
1,8408,583,0,5989,933,1077,7865,0,35381731,140281621,390
1,7895,552,0,5853,938,1070,7703,0,35381734,140281639,390
1,7791,528,0,5640,940,1076,7338,0,35381739,140281656,390
1,7317,505,0,5415,939,1079,7046,0,35381744,140281671,390
1,7062,474,0,5148,938,1079,6601,0,35381751,140281686,390
1,7046,445,0,4929,936,1059,6256,0,35381757,140281699,390
1,6826,421,0,4774,933,1044,5905,0,35381764,140281711,390
1,7098,407,0,4624,928,1038,5451,0,35381772,140281721,390
1,7235,402,0,4535,935,1041,5031,0,35381779,140281731,390
1,7077,388,0,4526,931,1034,4242,0,35381787,140281737,390
1,7085,370,0,4582,929,1017,3592,0,35381797,140281744,390
1,6805,366,0,4697,932,993,2980,0,35381807,140281749,390
1,6872,370,0,4829,931,982,2117,0,35381816,140281751,390
1,6765,379,0,4966,932,992,1240,0,35381826,140281752,400
1,6976,395,0,5055,940,984,705,0,35381836,140281752,400
1,6559,395,0,5105,943,996,35659,0,35381846,140281751,400
1,6948,397,0,5142,942,976,34937,0,35381856,140281747,400
1,6594,405,0,5165,945,987,34281,0,35381866,140281742,400
1,6820,409,0,5178,942,977,33491,0,35381874,140281737,400
1,7038,417,0,5188,940,976,33099,0,35381884,140281731,400
1,7038,424,0,5196,934,981,32601,0,35381891,140281724,400
1,7362,434,0,5202,935,984,32092,0,35381899,140281716,400
1,7358,440,0,5211,932,985,31484,0,35381906,140281706,400
1,7413,443,0,5226,924,979,30963,0,35381912,140281696,400
1,7602,451,0,5243,927,981,30513,0,35381919,140281684,400
1,7628,459,0,5269,938,980,29987,0,35381924,140281671,400
1,7667,464,0,5301,944,979,29287,0,35381926,140281657,400
1,7714,472,0,5326,951,970,28806,0,35381929,140281644,400
1,7807,482,0,5352,958,968,28246,0,35381931,140281631,400
1,7840,492,0,5371,964,965,27572,0,35381931,140281616,400
1,8117,505,0,5382,967,976,27225,0,35381931,140281601,400
1,8205,517,0,5391,968,975,27026,0,35381931,140281586,400
1,8350,523,0,5398,973,974,26807,0,35381929,140281571,410
1,8490,530,0,5408,981,967,26556,0,35381927,140281554,410
1,8631,544,0,5426,982,971,26239,0,35381926,140281539,410
1,8786,554,0,5449,984,969,26131,0,35381924,140281522,410
1,8988,563,0,5473,988,968,26050,0,35381921,140281506,410
1,9136,576,0,5505,989,968,25911,0,35381919,140281489,410
1,9295,588,0,5541,990,969,25824,0,35381916,140281472,410
1,9508,597,0,5576,994,966,25757,0,35381912,140281454,410
1,9638,610,0,5623,998,973,25684,0,35381909,140281437,410
1,9824,622,0,5679,998,965,25671,0,35381906,140281419,410
1,10006,630,0,5737,1003,969,25633,0,35381902,140281401,410
1,10183,643,0,5812,1008,967,25597,0,35381899,140281382,410
1,10350,657,0,5889,1010,976,25556,0,35381894,140281362,410
1,10526,664,0,5950,1008,973,25565,0,35381891,140281344,410
1,10733,673,0,6014,1014,971,25631,0,35381887,140281324,410
1,10891,685,0,6065,1010,970,25604,0,35381882,140281304,400
1,11053,694,0,6100,1011,978,25671,0,35381879,140281284,400
1,11183,705,0,6131,1008,971,25710,0,35381876,140281262,400
1,11333,713,0,6159,1010,979,25755,0,35381872,140281242,400
1,11474,721,0,6180,1004,966,25776,0,35381867,140281221,400
1,11596,732,0,6203,1004,975,25849,0,35381864,140281199,400
1,11727,742,0,6225,999,972,25850,0,35381861,140281177,400
1,11885,753,0,6243,1000,978,25907,0,35381857,140281156,400
1,11980,760,0,6260,995,978,25901,0,35381854,140281132,400
1,12113,769,0,6274,997,978,25950,0,35381851,140281111,400
1,12214,776,0,6283,998,981,25928,0,35381847,140281087,400
1,12332,783,0,6285,1000,980,25922,0,35381844,140281064,400
1,12479,791,0,6286,1000,984,25907,0,35381841,140281041,400
1,12568,797,0,6287,1000,981,25914,0,35381836,140281017,400
1,12636,803,0,6288,1003,983,25891,0,35381832,140280994,400
1,12717,809,0,6289,997,983,25900,0,35381829,140280971,400
1,12798,816,0,6292,994,1006,25904,0,35381826,140280946,400
1,12875,821,0,6296,988,1030,25922,0,35381822,140280921,400
1,12626,813,0,6296,973,1055,25918,0,35381817,140280897,400
1,12282,792,0,6268,948,1063,25908,0,35381814,140280872,400
1,10861,770,0,6165,935,1063,25951,0,35381811,140280847,400
1,8723,747,0,5995,916,1058,25877,0,35381806,140280824,400
1,10188,724,0,5809,904,1067,25855,0,35381802,140280801,400
1,10725,705,0,5552,903,1074,25765,0,35381799,140280777,400
1,10078,679,0,5299,910,1089,25529,0,35381794,140280757,400
1,9457,649,0,5117,915,1085,25195,0,35381787,140280737,400
1,8410,618,0,4937,920,1085,24869,0,35381781,140280717,400
1,8005,586,0,4781,922,1081,24488,0,35381772,140280701,400
1,7894,558,0,4664,922,1074,24121,0,35381764,140280684,400
1,7352,529,0,4535,921,1059,23753,0,35381756,140280669,400
1,7652,504,0,4410,920,1048,23398,0,35381747,140280656,400
1,7825,488,0,4303,923,1031,23001,0,35381739,140280644,400
1,7769,475,0,4182,926,1039,22527,0,35381729,140280634,400
1,7822,464,0,4065,927,1023,21977,0,35381719,140280626,400
1,7603,452,0,3971,931,1033,21419,0,35381709,140280617,400
1,7593,441,0,3868,932,1025,20827,0,35381699,140280612,400
1,7420,433,0,3770,930,1023,20254,0,35381689,140280607,400
1,7161,420,0,3691,930,1014,19736,0,35381677,140280604,400
1,7314,415,0,3621,929,1010,19153,0,35381667,140280602,400
1,7425,413,0,3622,927,1001,18501,0,35381656,140280602,400
1,7232,407,0,3687,926,992,17956,0,35381646,140280602,400
1,7410,410,0,3827,926,983,17263,0,35381636,140280606,400
1,7267,419,0,4015,923,991,16594,0,35381626,140280609,400
1,7235,422,0,4185,920,991,15891,0,35381616,140280614,400
1,7221,425,0,4348,920,993,15147,0,35381606,140280622,400
1,7246,429,0,4465,920,986,14528,0,35381597,140280631,400
1,7401,431,0,4541,921,993,13835,0,35381591,140280641,400
1,7515,436,0,4614,919,988,13183,0,35381584,140280651,400
1,7620,440,0,4677,926,994,12476,0,35381577,140280662,390
1,7643,441,0,4726,925,980,11640,0,35381574,140280674,390
1,7801,446,0,4778,931,980,11074,0,35381571,140280687,400
1,7715,453,0,4825,938,981,10440,0,35381567,140280701,390
1,7615,462,0,4862,948,981,9887,0,35381567,140280714,390
1,7537,466,0,4907,953,978,9138,0,35381567,140280727,390
1,7668,474,0,4954,966,975,8675,0,35381569,140280742,390
1,7762,484,0,4992,975,978,8109,0,35381571,140280756,390
1,7849,492,0,5034,985,980,7778,0,35381574,140280769,390
1,7995,499,0,5068,1005,974,7567,0,35381577,140280784,400
1,8086,507,0,5092,1022,979,7255,0,35381581,140280799,400
1,8184,517,0,5112,1045,980,7043,0,35381586,140280812,400
1,8340,525,0,5130,1061,991,6969,0,35381589,140280827,400
1,8559,530,0,5149,1074,995,6975,0,35381594,140280842,400
1,8919,533,0,5179,1084,992,7103,0,35381599,140280857,400
1,9090,532,0,5215,1093,991,7404,0,35381602,140280872,400
1,9189,536,0,5254,1096,990,7698,0,35381604,140280889,400
1,9303,541,0,5309,1096,1006,8281,0,35381606,140280906,400
1,9357,542,0,5372,1095,1005,8741,0,35381606,140280922,400
1,9353,539,0,5426,1091,1002,9237,0,35381604,140280939,400
1,9286,536,0,5489,1095,999,9793,0,35381601,140280956,400
1,9310,539,0,5547,1089,1009,10329,0,35381597,140280971,400
1,9347,538,0,5590,1092,1011,11000,0,35381592,140280986,400
1,9186,531,0,5635,1099,1004,11432,0,35381586,140281001,400
1,9215,528,0,5674,1098,984,11923,0,35381579,140281016,400
1,9290,530,0,5703,1094,989,12355,0,35381571,140281029,400
1,9388,538,0,5735,1090,981,13063,0,35381561,140281041,400
1,9132,542,0,5766,1092,991,13576,0,35381551,140281051,400
1,9548,546,0,5792,1085,989,14093,0,35381539,140281061,400
1,9093,552,0,5822,1092,996,14756,0,35381527,140281069,400
1,9161,553,0,5848,1091,1009,15144,0,35381516,140281077,400
1,9402,554,0,5864,1100,1017,15691,0,35381502,140281082,400
1,9439,549,0,5879,1098,1042,16063,0,35381489,140281087,400
1,8634,538,0,5879,1093,1035,16596,0,35381476,140281091,400
1,8193,522,0,5829,1085,1053,17046,0,35381461,140281092,400
1,8198,508,0,5700,1082,1049,17627,0,35381447,140281092,400
1,7859,491,0,5501,1081,1047,18191,0,35381434,140281091,400
1,7588,467,0,5280,1078,1023,18900,0,35381422,140281087,390
1,7980,458,0,4996,1085,1009,19479,0,35381411,140281082,390
1,8089,457,0,4795,1088,1001,19907,0,35381401,140281076,390
1,7959,454,0,4724,1092,1003,20411,0,35381391,140281071,390
1,7880,455,0,4742,1082,987,21035,0,35381381,140281062,390
1,7930,455,0,4846,1076,1007,21888,0,35381372,140281052,390
1,7957,461,0,4980,1074,991,22493,0,35381366,140281041,390
1,7783,462,0,5117,1071,998,23245,0,35381359,140281029,390
1,8296,461,0,5211,1065,984,23865,0,35381354,140281017,390
1,8344,471,0,5270,1065,983,24629,0,35381349,140281002,390
1,7948,473,0,5322,1078,989,25093,0,35381346,140280991,390
1,8042,479,0,5360,1069,973,25426,0,35381344,140280976,390
1,8128,485,0,5386,1066,987,26051,0,35381342,140280962,390
1,7980,493,0,5412,1066,975,26506,0,35381342,140280947,390
1,8435,500,0,5433,1059,992,27011,0,35381342,140280932,390
1,8557,505,0,5449,1044,977,27437,0,35381346,140280917,390
1,8374,510,0,5469,1036,978,28149,0,35381349,140280902,390
1,8401,516,0,5490,1026,964,28433,0,35381352,140280887,390
1,8510,528,0,5507,1004,971,28706,0,35381357,140280872,390
1,8600,540,0,5527,987,976,29159,0,35381362,140280859,390
1,8754,550,0,5549,965,975,29329,0,35381369,140280844,390
1,8955,557,0,5567,950,977,29532,0,35381376,140280829,390
1,9313,567,0,5591,936,970,29545,0,35381381,140280814,390
1,9498,576,0,5621,929,975,29513,0,35381387,140280797,400
1,9708,585,0,5653,931,974,29333,0,35381392,140280782,400
1,9697,596,0,5698,941,978,29042,0,35381397,140280764,400
1,9858,604,0,5757,967,976,28688,0,35381401,140280747,400
1,9910,611,0,5813,993,983,28346,0,35381404,140280729,400
1,9981,621,0,5880,1027,981,28019,0,35381407,140280711,400
1,9973,626,0,5943,1048,997,27697,0,35381409,140280692,400
1,10221,630,0,5991,1078,993,27502,0,35381409,140280674,400
1,10427,632,0,6038,1080,1002,27399,0,35381411,140280654,400
1,10511,630,0,6078,1094,997,27628,0,35381412,140280634,400
1,10643,633,0,6107,1094,1011,27855,0,35381416,140280616,400
1,10436,633,0,6137,1118,1004,28255,0,35381419,140280597,400
1,10739,626,0,6160,1117,1002,28506,0,35381424,140280577,400
1,10471,624,0,6179,1134,989,28995,0,35381431,140280559,400
1,10758,629,0,6198,1130,988,29264,0,35381437,140280542,400
1,10655,631,0,6213,1131,985,29809,0,35381446,140280526,400
1,10754,637,0,6224,1118,980,30193,0,35381454,140280509,400
1,10838,644,0,6238,1116,990,30950,0,35381466,140280496,400
1,10801,649,0,6251,1104,988,31414,0,35381477,140280482,400
1,10801,649,0,6251,1104,988,31414,0,35381477,140280482,400
1,10974,652,0,6266,1105,992,32013,0,35381491,140280471,400
1,10801,655,0,6287,1108,981,32434,0,35381506,140280459,400
1,10857,660,0,6308,1116,977,32817,0,35381519,140280449,400
1,10984,666,0,6324,1118,978,33260,0,35381534,140280441,400
1,11047,677,0,6337,1118,983,33665,0,35381551,140280434,400
1,11254,683,0,6346,1123,994,34009,0,35381566,140280427,400
1,11231,687,0,6353,1124,994,34401,0,35381582,140280422,400
1,11169,690,0,6365,1112,995,34811,0,35381599,140280419,400
1,11238,690,0,6376,1116,990,35348,0,35381617,140280417,400
1,11189,692,0,6385,1117,985,35759,0,35381634,140280417,400
1,11212,698,0,6394,1114,979,71,0,35381651,140280419,400
1,11385,703,0,6398,1116,980,525,0,35381667,140280421,400
1,11398,712,0,6399,1116,987,946,0,35381684,140280426,400
1,11404,720,0,6403,1119,995,1257,0,35381702,140280432,400
1,11470,721,0,6408,1120,999,1714,0,35381719,140280439,400
1,11558,721,0,6417,1121,993,2017,0,35381736,140280447,400
1,11732,723,0,6426,1119,997,2389,0,35381751,140280457,400
1,11702,725,0,6433,1124,992,2801,0,35381767,140280469,400
1,11776,726,0,6438,1108,990,3105,0,35381782,140280482,400
1,11857,728,0,6444,1108,982,3575,0,35381796,140280496,400
1,11869,734,0,6447,1101,982,3894,0,35381811,140280511,400
1,11904,741,0,6448,1093,981,4268,0,35381822,140280526,400
1,12031,747,0,6449,1084,985,4646,0,35381836,140280542,400
1,11980,753,0,6450,1089,987,5011,0,35381847,140280561,400
1,12045,759,0,6448,1084,987,5217,0,35381857,140280579,400
1,12111,762,0,6448,1079,987,5526,0,35381867,140280599,400
1,12177,767,0,6449,1076,983,5767,0,35381877,140280619,400
1,12242,773,0,6447,1073,989,6004,0,35381887,140280639,400
1,12287,778,0,6440,1070,990,6222,0,35381896,140280661,400
1,12332,782,0,6432,1066,993,6474,0,35381904,140280682,400
1,12383,784,0,6425,1067,992,6696,0,35381911,140280704,400
1,12466,788,0,6419,1059,988,6854,0,35381917,140280727,400
1,12510,791,0,6415,1055,990,7040,0,35381924,140280749,400
1,12612,795,0,6414,1043,990,7203,0,35381929,140280772,400
1,12610,800,0,6415,1035,994,7406,0,35381934,140280796,400
1,12687,802,0,6413,1026,993,7566,0,35381939,140280819,400
1,12714,804,0,6412,1018,991,7729,0,35381944,140280844,410
1,12760,807,0,6411,1011,991,7816,0,35381947,140280867,410
1,12817,811,0,6409,1010,989,7913,0,35381951,140280892,410
1,12875,814,0,6406,1009,990,7969,0,35381954,140280916,410
1,12936,818,0,6403,1002,988,8014,0,35381959,140280941,410
1,13018,822,0,6399,1005,992,8062,0,35381962,140280966,410
1,12961,826,0,6396,997,993,8054,0,35381966,140280991,410
1,13018,829,0,6395,997,997,8059,0,35381969,140281016,410
1,13080,831,0,6397,992,983,8104,0,35381972,140281041,410
1,13181,832,0,6400,989,995,8138,0,35381976,140281066,410
1,13183,840,0,6407,976,991,8094,0,35381979,140281091,410
1,13559,842,0,6415,980,1003,8125,0,35381982,140281116,410
1,13230,839,0,6426,968,994,8032,0,35381986,140281141,420
1,13268,843,0,6439,966,988,8072,0,35381989,140281167,410
1,13318,844,0,6450,968,995,8057,0,35381992,140281192,410
1,13371,849,0,6465,980,987,7977,0,35381996,140281217,410
1,13366,852,0,6481,986,998,7862,0,35382001,140281242,410
1,13395,853,0,6495,993,994,7812,0,35382006,140281267,410
1,13431,857,0,6517,999,1000,7721,0,35382011,140281292,410
1,13519,856,0,6544,1001,999,7687,0,35382016,140281319,420
1,13639,856,0,6568,1004,990,7631,0,35382021,140281344,420
1,13547,857,0,6598,1004,994,7648,0,35382026,140281369,420
1,13562,862,0,6625,1009,993,7671,0,35382031,140281396,420
1,13596,864,0,6645,1009,1014,7649,0,35382036,140281421,420
1,13676,863,0,6665,1019,1028,7681,0,35382041,140281446,420
1,13486,858,0,6678,1026,1058,7655,0,35382046,140281472,420
1,12953,842,0,6675,1048,1072,7701,0,35382051,140281497,420
1,12404,817,0,6604,1066,1075,7726,0,35382056,140281524,420
1,9845,789,0,6449,1079,1065,7759,0,35382059,140281549,420
1,9886,763,0,6228,1095,1049,7790,0,35382064,140281574,420
1,11432,742,0,5999,1109,1053,7890,0,35382067,140281597,420
1,11437,727,0,5710,1106,1044,8037,0,35382071,140281621,430
1,11335,708,0,5456,1117,1040,8392,0,35382072,140281644,430
1,11177,690,0,5268,1122,1029,8709,0,35382072,140281666,430
1,10869,682,0,5070,1128,1022,8954,0,35382072,140281687,430
1,10718,671,0,4891,1126,1022,9346,0,35382071,140281709,420
1,10580,662,0,4772,1127,1010,9773,0,35382067,140281729,430
1,10849,658,0,4693,1123,1010,10150,0,35382064,140281749,430
1,10630,653,0,4714,1127,1012,10751,0,35382057,140281769,430
1,10865,650,0,4798,1123,1008,11123,0,35382051,140281787,430
1,10469,645,0,4958,1122,1000,11682,0,35382042,140281804,430
1,10758,641,0,5128,1112,988,12115,0,35382032,140281821,430
1,10828,646,0,5265,1112,999,12558,0,35382022,140281836,430
1,10818,652,0,5387,1113,999,13121,0,35382012,140281849,430
1,10911,648,0,5490,1106,995,13592,0,35381999,140281862,420
1,11850,648,0,5565,1112,1007,14078,0,35381986,140281874,420
1,10909,649,0,5659,1108,986,14500,0,35381972,140281886,420
1,11037,650,0,5697,1125,1002,14743,0,3.5381951906879306E7,1.4028190053100872E8,420
