Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,10438,716,0,5999,1059,1046,23670,0,35381502,140281584,320
1,9896,698,0,5742,1068,1049,23769,0,35381494,140281566,320
1,10341,680,0,5488,1075,1036,23902,0,35381486,140281546,320
1,9735,665,0,5306,1079,1045,24060,0,35381477,140281527,320
1,9600,652,0,5125,1085,1054,24297,0,35381471,140281509,320
1,9174,636,0,4992,1084,1073,24494,0,35381464,140281489,320
1,8792,612,0,4867,1087,1071,24805,0,35381459,140281471,320
1,8266,584,0,4765,1087,1062,25138,0,35381456,140281452,320
1,7891,559,0,4691,1086,1052,25497,0,35381452,140281434,320
1,8376,541,0,4617,1087,1052,25890,0,35381451,140281416,320
1,8168,523,0,4547,1088,1050,26328,0,35381451,140281399,320
1,7869,503,0,4483,1083,1049,26745,0,35381452,140281382,320
1,7760,486,0,4408,1085,1032,27326,0,35381454,140281367,320
1,7580,470,0,4329,1085,1029,27837,0,35381457,140281352,320
1,7755,460,0,4262,1086,1020,28407,0,35381462,140281339,320
1,8108,455,0,4236,1083,1018,29055,0,35381467,140281326,320
1,7900,445,0,4283,1083,1009,29693,0,35381474,140281316,320
1,8088,440,0,4367,1082,999,30283,0,35381482,140281304,320
1,7856,440,0,4507,1082,993,31017,0,35381491,140281294,330
1,7992,441,0,4671,1084,990,31741,0,35381501,140281287,320
1,8094,445,0,4803,1089,975,32520,0,35381511,140281281,320
1,7908,449,0,4887,1086,968,33104,0,35381521,140281276,330
1,8213,461,0,4964,1087,967,33771,0,35381531,140281271,320
1,8413,478,0,5029,1085,983,34435,0,35381542,140281269,320
1,8392,487,0,5077,1083,983,35120,0,35381554,140281267,320
1,8349,489,0,5129,1080,980,35876,0,35381566,140281271,320
1,8344,496,0,5174,1083,976,551,0,35381579,140281272,320
1,8421,507,0,5207,1081,979,968,0,35381591,140281276,320
1,8432,513,0,5243,1080,991,1585,0,35381602,140281281,320
1,8444,520,0,5276,1078,990,2075,0,35381614,140281287,320
1,8444,522,0,5303,1076,981,2630,0,35381624,140281296,320
1,8691,523,0,5333,1074,973,3143,0,35381636,140281304,320
1,8792,539,0,5362,1071,974,3598,0,35381646,140281316,320
1,8945,553,0,5386,1073,990,4072,0,35381654,140281326,320
1,9030,558,0,5415,1071,991,4512,0,35381662,140281339,320
1,8944,561,0,5442,1072,987,4925,0,35381671,140281354,320
1,9147,563,0,5464,1075,983,5328,0,35381677,140281367,320
1,9289,570,0,5492,1068,975,5661,0,35381684,140281382,320
1,9302,577,0,5520,1059,976,5994,0,35381691,140281397,320
1,9348,585,0,5547,1051,976,6432,0,35381696,140281414,320
1,9432,595,0,5587,1037,980,6757,0,35381699,140281431,320
1,9570,602,0,5637,1021,979,7144,0,35381702,140281449,320
1,9713,608,0,5683,1015,977,7532,0,35381704,140281467,320
1,9850,617,0,5746,1006,973,7664,0,35381707,140281486,320
1,9973,626,0,5811,1000,974,7839,0,35381709,140281504,330
1,10114,635,0,5864,992,974,7952,0,35381712,140281522,330
1,10244,645,0,5925,977,994,7986,0,35381716,140281541,330
1,10389,654,0,5986,962,1021,8000,0,35381717,140281561,330
1,10346,652,0,6031,946,1055,7997,0,35381721,140281579,330
1,9693,632,0,6066,930,1061,7981,0,35381724,140281599,330
1,8939,599,0,6028,925,1065,7969,0,35381727,140281619,330
1,8473,572,0,5924,927,1060,7858,0,35381731,140281639,330
1,8312,552,0,5735,929,1075,7554,0,35381736,140281656,330
1,7729,528,0,5527,931,1074,7188,0,35381741,140281672,330
1,7229,500,0,5259,933,1075,6762,0,35381747,140281687,330
1,7145,472,0,5028,931,1064,6290,0,35381754,140281702,330
1,7127,449,0,4870,929,1052,5951,0,35381761,140281714,330
1,7101,426,0,4712,929,1041,5526,0,35381769,140281726,330
1,6906,410,0,4575,931,1020,5024,0,35381777,140281736,330
1,7082,399,0,4474,936,1025,4400,0,35381786,140281744,330
1,7284,393,0,4409,928,1017,3720,0,35381794,140281751,330
1,7078,385,0,4423,930,1009,3055,0,35381804,140281756,330
1,6917,376,0,4503,934,984,2291,0,35381814,140281759,330
1,6888,387,0,4610,930,983,1622,0,35381824,140281762,330
1,6841,411,0,4757,931,989,898,0,35381834,140281762,330
1,6997,421,0,4874,935,997,336,0,35381842,140281762,330
1,7228,421,0,4945,933,991,35234,0,35381854,140281759,330
1,7267,423,0,5003,931,992,34681,0,35381864,140281756,330
1,7525,427,0,5044,930,987,34265,0,35381874,140281751,330
1,7285,430,0,5071,923,986,33515,0,35381884,140281744,330
1,7529,434,0,5098,925,981,33105,0,35381892,140281737,330
1,7673,442,0,5121,925,987,32350,0,35381902,140281729,330
1,7594,447,0,5146,922,989,31732,0,35381909,140281719,330
1,7592,451,0,5179,928,985,31284,0,35381916,140281709,330
1,7568,455,0,5213,930,980,30547,0,35381921,140281697,330
1,7623,461,0,5241,935,977,29900,0,35381926,140281684,330
1,7750,470,0,5268,941,979,29303,0,35381929,140281671,330
1,8024,478,0,5290,948,974,28760,0,35381932,140281657,330
1,7894,485,0,5303,952,977,28238,0,35381934,140281644,330
1,8016,495,0,5318,959,965,27806,0,35381934,140281629,330
1,8201,504,0,5330,963,977,27324,0,35381934,140281614,330
1,8367,516,0,5343,967,968,26989,0,35381934,140281599,330
1,8519,526,0,5362,972,971,26729,0,35381932,140281582,330
1,8762,534,0,5389,974,963,26489,0,35381931,140281567,330
1,8811,549,0,5415,979,963,26269,0,35381929,140281551,330
1,8961,561,0,5446,983,967,26055,0,35381927,140281534,330
1,9232,573,0,5480,987,965,25905,0,35381924,140281517,330
1,9309,586,0,5512,992,966,25798,0,35381921,140281501,330
1,9484,597,0,5553,998,967,25723,0,35381917,140281484,330
1,9664,609,0,5604,1001,971,25598,0,35381914,140281466,320
1,9815,621,0,5656,1009,974,25543,0,35381909,140281449,320
1,9993,630,0,5723,1011,970,25496,0,35381906,140281431,320
1,10130,639,0,5786,1012,968,25495,0,35381901,140281412,320
1,10357,651,0,5839,1012,972,25537,0,35381897,140281394,320
1,10498,663,0,5901,1012,971,25559,0,35381894,140281374,320
1,10687,671,0,5963,1009,974,25583,0,35381889,140281356,320
1,10901,682,0,6012,1008,966,25685,0,35381886,140281336,320
1,11029,693,0,6071,1005,974,25722,0,35381882,140281316,320
1,11196,703,0,6123,1007,972,25780,0,35381879,140281294,320
1,11310,714,0,6162,1006,977,25793,0,35381876,140281274,320
1,11465,722,0,6204,1001,974,25817,0,35381872,140281252,320
1,11679,730,0,6239,997,975,25849,0,35381869,140281231,320
1,11730,740,0,6269,996,974,25866,0,35381866,140281209,320
1,11836,749,0,6306,994,979,25882,0,35381861,140281187,320
1,12082,758,0,6337,995,978,25914,0,35381857,140281166,320
1,12082,766,0,6357,1002,978,25928,0,35381854,140281142,320
1,12195,773,0,6374,1003,980,25878,0,35381851,140281121,320
1,12305,782,0,6382,1003,978,25836,0,35381847,140281097,320
1,12417,788,0,6385,1008,983,25842,0,35381842,140281074,320
1,12541,795,0,6389,1006,979,25846,0,35381839,140281051,320
1,12655,802,0,6396,1000,983,25869,0,35381836,140281027,320
1,12711,808,0,6405,1004,984,25915,0,35381832,140281002,310
1,12795,815,0,6418,998,989,25889,0,35381827,140280979,310
1,12886,820,0,6430,990,1011,25901,0,35381824,140280954,310
1,12925,823,0,6441,984,1038,25958,0,35381821,140280931,310
1,12202,814,0,6449,972,1057,25951,0,35381817,140280906,310
1,11196,789,0,6398,956,1057,25931,0,35381812,140280881,310
1,8866,764,0,6286,944,1056,25947,0,35381809,140280856,310
1,9811,746,0,6091,930,1061,25891,0,35381806,140280832,310
1,10750,726,0,5835,921,1072,25844,0,35381801,140280809,310
1,10438,701,0,5586,918,1073,25751,0,35381797,140280787,310
1,9691,675,0,5326,920,1083,25542,0,35381792,140280766,310
1,9386,648,0,5147,919,1080,25310,0,35381786,140280746,310
1,8701,618,0,4973,917,1085,25033,0,35381779,140280727,310
1,8148,587,0,4831,917,1066,24715,0,35381772,140280709,310
1,7475,560,0,4724,916,1061,24391,0,35381764,140280692,310
1,6944,538,0,4608,912,1053,24018,0,35381757,140280679,310
1,7845,521,0,4499,911,1052,23701,0,35381749,140280664,310
1,7760,500,0,4407,914,1058,23231,0,35381739,140280654,310
1,7631,482,0,4297,914,1044,22680,0,35381729,140280642,310
1,7564,462,0,4187,915,1034,22168,0,35381719,140280634,310
1,7555,447,0,4113,917,1009,21574,0,35381709,140280626,310
1,7668,443,0,4082,919,1004,20995,0,35381699,140280621,310
1,7513,441,0,4121,920,1001,20225,0,35381687,140280619,310
1,7577,441,0,4199,921,1003,19566,0,35381676,140280616,310
1,7701,439,0,4342,928,1009,18916,0,35381664,140280616,310
1,7647,438,0,4505,924,998,18205,0,35381654,140280616,310
1,7672,433,0,4625,928,1003,17633,0,35381642,140280617,310
1,7653,435,0,4739,923,990,16880,0,35381632,140280621,310
1,7853,439,0,4835,923,999,16270,0,35381621,140280626,310
1,7403,438,0,4904,919,997,15609,0,35381612,140280632,310
1,7852,442,0,4947,923,1002,15216,0,35381602,140280639,310
1,7589,441,0,4986,925,1006,14451,0,35381594,140280647,310
1,7572,439,0,5021,927,996,13861,0,35381586,140280657,310
1,7861,437,0,5050,922,999,13037,0,35381581,140280669,310
1,7586,439,0,5085,919,996,12404,0,35381576,140280681,310
1,7628,441,0,5119,923,996,11861,0,35381572,140280694,310
1,7678,440,0,5147,925,991,11272,0,35381569,140280706,310
1,7491,443,0,5175,935,979,10748,0,35381567,140280721,310
1,7420,448,0,5200,948,975,10033,0,35381567,140280732,310
1,7485,456,0,5223,955,972,9186,0,35381569,140280746,310
1,7714,468,0,5251,962,974,8553,0,35381571,140280759,320
1,7754,477,0,5278,977,974,8153,0,35381574,140280774,320
1,7875,485,0,5299,988,973,7752,0,35381577,140280787,320
1,8005,496,0,5320,1006,978,7487,0,35381581,140280802,320
1,8103,505,0,5336,1028,978,7213,0,35381586,140280816,320
1,8251,511,0,5351,1042,980,6936,0,35381591,140280829,320
1,8460,519,0,5372,1062,989,6851,0,35381596,140280844,320
1,8752,527,0,5398,1076,1000,6960,0,35381599,140280859,320
1,8764,527,0,5424,1090,1011,7101,0,35381604,140280874,320
1,8599,524,0,5457,1093,1004,7390,0,35381607,140280889,320
1,8631,520,0,5490,1103,1008,7777,0,35381609,140280906,320
1,8879,518,0,5518,1098,1003,8105,0,35381611,140280921,320
1,8873,517,0,5551,1102,1000,8820,0,35381609,140280937,320
1,8882,514,0,5580,1093,995,9371,0,35381606,140280952,320
1,8707,516,0,5604,1091,993,10094,0,35381602,140280967,320
1,8739,520,0,5629,1091,990,10604,0,35381599,140280982,320
1,8641,520,0,5648,1081,982,11227,0,35381592,140280996,320
1,8769,526,0,5664,1075,981,11809,0,35381586,140281009,320
1,8631,535,0,5685,1075,989,12464,0,35381577,140281021,320
1,8770,540,0,5705,1082,995,12924,0,35381569,140281032,320
1,9124,542,0,5726,1082,994,13360,0,35381559,140281042,320
1,9048,544,0,5751,1090,989,13915,0,35381549,140281052,320
1,9167,546,0,5776,1100,987,14170,0,35381537,140281062,320
1,9275,551,0,5801,1101,989,14625,0,35381526,140281071,320
1,9516,557,0,5833,1097,999,15031,0,35381514,140281077,320
1,9686,559,0,5869,1098,1016,15636,0,35381501,140281082,320
1,9210,558,0,5902,1095,1029,16148,0,35381486,140281086,320
1,8492,549,0,5902,1086,1035,16604,0,35381472,140281087,320
1,8087,535,0,5817,1086,1044,17301,0,35381457,140281087,320
1,8032,523,0,5687,1082,1040,17718,0,35381444,140281087,320
1,7801,506,0,5479,1082,1032,18227,0,35381431,140281086,320
1,7625,490,0,5259,1087,1022,18810,0,35381417,140281082,320
1,8081,484,0,5022,1081,1021,19238,0,35381406,140281077,320
1,8144,477,0,4897,1083,1023,19853,0,35381394,140281071,320
1,8066,466,0,4879,1089,1014,20400,0,35381384,140281064,320
1,7905,460,0,4933,1084,1005,20901,0,35381374,140281056,320
1,7866,456,0,5060,1081,1003,21610,0,35381366,140281046,320
1,7953,455,0,5210,1084,1006,22337,0,35381359,140281036,310
1,8081,455,0,5312,1079,999,22847,0,35381352,140281024,310
1,7806,451,0,5397,1074,1002,23530,0,35381347,140281011,310
1,8619,452,0,5455,1074,992,24323,0,35381344,140280997,310
1,7814,453,0,5494,1068,999,24903,0,35381341,140280984,310
1,8220,453,0,5532,1064,994,25536,0,35381339,140280969,310
1,8126,456,0,5562,1063,999,26188,0,35381339,140280956,310
1,8239,457,0,5586,1054,988,26689,0,35381339,140280941,310
1,7773,457,0,5612,1042,974,27284,0,35381341,140280926,310
1,9163,463,0,5631,1033,966,27842,0,35381344,140280912,310
1,8080,477,0,5651,1019,967,28240,0,35381347,140280899,310
1,8049,489,0,5677,1005,965,28714,0,35381352,140280886,310
1,8168,499,0,5696,992,964,29133,0,35381357,140280872,310
1,8302,513,0,5708,982,964,29369,0,35381362,140280859,310
1,8485,526,0,5721,970,971,29418,0,35381369,140280844,310
1,8691,537,0,5727,961,975,29459,0,35381374,140280829,310
1,8904,548,0,5728,949,980,29432,0,35381379,140280814,310
1,9062,555,0,5731,945,974,29358,0,35381384,140280799,310
1,9182,561,0,5739,942,975,29172,0,35381389,140280784,310
1,9584,572,0,5751,950,967,28940,0,35381394,140280767,310
1,9554,583,0,5779,959,978,28669,0,35381397,140280751,310
1,9548,592,0,5820,979,972,28433,0,35381401,140280734,310
1,9593,602,0,5865,1001,979,28084,0,35381402,140280716,310
1,9748,610,0,5925,1026,982,27828,0,35381404,140280697,310
1,9902,618,0,5982,1045,990,27552,0,35381406,140280679,310
1,9985,623,0,6026,1060,1003,27499,0,35381406,140280661,310
1,10259,625,0,6072,1075,1001,27493,0,35381407,140280642,310
1,10291,622,0,6114,1090,1014,27622,0,35381409,140280622,310
1,10319,621,0,6146,1098,1014,27852,0,35381412,140280604,310
1,10561,616,0,6176,1106,1009,28111,0,35381417,140280586,310
1,10407,606,0,6203,1122,997,28454,0,35381421,140280567,310
1,10565,608,0,6222,1116,995,28770,0,35381427,140280549,310
1,10557,613,0,6242,1118,990,29235,0,35381434,140280532,310
1,10683,611,0,6263,1108,1001,29813,0,35381442,140280517,310
1,10530,616,0,6285,1118,987,30254,0,35381452,140280502,310
1,10836,617,0,6315,1104,992,30770,0,35381464,140280487,310
1,10836,617,0,6315,1104,992,30770,0,35381464,140280487,310
1,10812,617,0,6348,1114,979,31455,0,35381476,140280476,310
1,11005,627,0,6376,1112,981,31775,0,35381489,140280462,310
1,10844,632,0,6405,1124,979,32390,0,35381502,140280454,310
1,11125,638,0,6429,1114,976,32603,0,35381516,140280442,310
1,10891,648,0,6447,1121,975,33294,0,35381532,140280436,310
1,10919,656,0,6464,1115,979,33637,0,35381547,140280427,310
1,10942,665,0,6478,1108,979,34136,0,35381562,140280422,310
1,11043,672,0,6489,1106,980,34637,0,35381581,140280419,310
1,10952,678,0,6499,1100,978,35048,0,35381597,140280417,310
1,10964,686,0,6507,1096,977,35488,0,35381612,140280417,300
1,11078,695,0,6510,1097,977,35911,0,35381629,140280417,300
1,11214,703,0,6516,1092,978,244,0,35381647,140280419,300
1,11435,711,0,6523,1100,980,580,0,35381664,140280422,300
1,11531,719,0,6529,1106,994,904,0,35381681,140280426,300
1,11605,726,0,6537,1117,1000,1204,0,35381699,140280431,310
1,11607,725,0,6546,1119,1002,1518,0,35381717,140280437,310
1,11650,722,0,6551,1129,986,1823,0,35381734,140280446,310
1,11732,725,0,6557,1127,979,2058,0,35381751,140280454,310
1,11700,732,0,6562,1124,988,2488,0,35381766,140280464,310
1,11771,741,0,6568,1113,1001,2865,0,35381781,140280477,310
1,11841,742,0,6573,1110,995,3337,0,35381796,140280491,310
1,11820,738,0,6580,1099,984,3662,0,35381809,140280506,310
1,11867,744,0,6581,1089,974,4036,0,35381821,140280522,310
1,11973,756,0,6578,1087,985,4407,0,35381834,140280539,310
1,12050,763,0,6570,1085,992,4736,0,35381846,140280557,310
1,12182,768,0,6562,1087,989,5005,0,35381856,140280576,310
1,12167,768,0,6553,1091,990,5270,0,35381867,140280596,310
1,12237,773,0,6545,1095,985,5475,0,35381877,140280614,310
1,12295,778,0,6540,1092,991,5675,0,35381887,140280634,310
1,12327,781,0,6538,1090,988,5950,0,35381896,140280656,310
1,12368,786,0,6534,1082,987,6184,0,35381904,140280677,310
1,12432,790,0,6528,1072,989,6455,0,35381911,140280701,310
1,12549,795,0,6522,1063,987,6709,0,35381917,140280722,320
1,12591,799,0,6511,1052,991,6948,0,35381922,140280746,320
1,12652,803,0,6501,1042,994,7173,0,35381927,140280771,320
1,12698,807,0,6496,1039,1000,7364,0,35381932,140280794,320
1,12730,807,0,6492,1036,995,7525,0,35381936,140280817,320
1,12809,806,0,6489,1028,985,7639,0,35381941,140280842,320
1,12872,809,0,6487,1020,981,7754,0,35381944,140280867,320
1,12900,817,0,6486,1014,988,7836,0,35381947,140280891,320
1,12981,824,0,6484,1006,993,7907,0,35381952,140280916,320
1,13012,826,0,6486,998,991,8020,0,35381956,140280941,320
1,13111,827,0,6492,994,991,8091,0,35381957,140280966,320
1,13054,832,0,6500,993,989,8110,0,35381961,140280991,320
1,13114,835,0,6508,995,991,8089,0,35381964,140281016,320
1,13146,838,0,6513,990,981,8089,0,35381967,140281041,320
1,13303,843,0,6515,998,987,8095,0,35381971,140281066,320
1,13528,850,0,6520,992,988,8075,0,35381974,140281091,320
1,13339,854,0,6529,987,995,8048,0,35381979,140281116,330
1,13321,855,0,6540,980,998,8023,0,35381982,140281142,330
1,13366,858,0,6559,978,1000,8037,0,35381986,140281167,330
1,13392,858,0,6581,970,1002,7995,0,35381991,140281194,330
1,13437,856,0,6602,973,998,8056,0,35381992,140281219,330
1,13455,857,0,6629,984,995,7974,0,35381997,140281246,330
1,13489,858,0,6661,990,994,7888,0,35382002,140281271,330
1,13540,861,0,6689,998,991,7825,0,35382007,140281297,330
1,13611,864,0,6724,999,997,7759,0,35382012,140281322,330
1,13608,867,0,6756,1007,991,7731,0,35382017,140281347,330
1,13611,867,0,6780,1003,998,7689,0,35382022,140281374,330
1,13654,870,0,6806,1004,998,7721,0,35382027,140281399,330
1,13704,872,0,6827,1005,1017,7727,0,35382032,140281426,330
1,13593,869,0,6841,1013,1038,7747,0,35382036,140281452,330
1,13186,861,0,6850,1016,1055,7731,0,35382041,140281477,330
1,12639,842,0,6816,1031,1063,7772,0,35382046,140281504,340
1,11518,819,0,6714,1045,1065,7764,0,35382051,140281529,340
1,9354,798,0,6523,1063,1054,7779,0,35382056,140281556,340
1,10651,773,0,6274,1079,1048,7818,0,35382059,140281579,340
1,11363,756,0,6023,1109,1040,7892,0,35382062,140281602,340
1,11372,745,0,5735,1126,1040,7981,0,35382066,140281626,340
1,11252,728,0,5492,1139,1054,8186,0,35382067,140281649,340
1,11007,714,0,5311,1142,1051,8406,0,35382067,140281671,340
1,10700,694,0,5121,1145,1060,8722,0,35382067,140281694,340
1,10467,671,0,4976,1131,1038,9069,0,35382066,140281714,340
1,10155,654,0,4827,1114,1030,9660,0,35382059,140281736,330
1,10768,648,0,4707,1112,1009,10221,0,35382054,140281754,330
1,10978,648,0,4684,1118,1000,10741,0,35382047,140281772,330
1,10750,649,0,4756,1119,1002,11210,0,35382041,140281789,330
1,10865,654,0,4926,1120,1008,11683,0,35382032,140281806,330
1,10659,651,0,5164,1121,1012,12128,0,35382024,140281821,330
1,10655,645,0,5393,1123,1009,12412,0,35382014,140281837,330
1,10662,643,0,5616,1111,1002,12898,0,35382004,140281852,340
1,10695,639,0,5777,1115,997,13490,0,35381991,140281864,340
1,11210,638,0,5880,1107,984,13987,0,35381979,140281874,340
1,10689,643,0,5977,1121,984,14465,0,3.538195040417169E7,1.402818936442066E8,340
