Lap;Time Lap;Strip;Time Strip;Absolute Time;Time;RPM;Speed GPS;T1;T2;Gf. X;Gf. Y;Orientation;Speed rear;Lat.;Lon.;Altitude;UTC time : 134955.00
1;35.97;1;35.97;0;0;6832;40.8;0;407.4;0.27;-0.32;15367;0;35.38201208805964;140.28198575171874;45;
;;;;0.1;0.1;6900;41.9;0;407.8;0.26;-0.33;15367;0;35.382052;140.281966;45;
;;;;0.2;0.2;7092;43;0;409.6;0.25;-0.29;15643;0;35.382044;140.281971;45;
;;;;0.30000000000000004;0.3;7176;44.2;0;411.7;0.29;-0.28;15899;0;35.382032;140.281974;45;
;;;;0.4;0.4;7352;45.2;0;414;0.25;-0.26;16123;0;35.382022;140.281977;45;
;;;;0.5;0.5;7554;46;0;416;0.32;-0.29;16442;0;35.382011;140.281981;45;
;;;;0.6;0.6;7668;47.1;0;419;0.38;-0.24;16629;0;35.382001;140.281984;45;
;;;;0.7;0.7;7960;48.1;0;423;0.43;-0.34;16799;0;35.381989;140.281986;45;
;;;;0.7999999999999999;0.8;8198;48.9;0;427;0.46;-0.31;16965;0;35.381976;140.281987;46;
;;;;0.8999999999999999;0.9;8285;50.2;0;432.3;0.55;-0.38;17280;0;35.381964;140.281989;46;
;;;;0.9999999999999999;1;8468;51.6;0;438.3;0.54;-0.3;17396;0;35.381952;140.281989;46;
;;;;1.0999999999999999;1.1;8695;52.6;0;443.5;0.55;-0.36;17791;0;35.381939;140.281989;46;
;;;;1.2;1.2;8807;53.9;0;449.4;0.56;-0.32;18101;0;35.381926;140.281987;46;
;;;;1.3;1.3;8998;55.1;0;454.9;0.53;-0.33;18399;0;35.381912;140.281984;46;
;;;;1.4000000000000001;1.4;9292;56.2;0;460.9;0.55;-0.33;18742;0;35.381899;140.281982;46;
;;;;1.5000000000000002;1.5;9397;57.3;0;468.1;0.52;-0.35;19073;0;35.381884;140.281977;46;
;;;;1.6000000000000003;1.6;9537;58.6;0;476;0.51;-0.33;19345;0;35.381871;140.281972;46;
;;;;1.7000000000000004;1.7;9715;59.9;0;484.4;0.54;-0.31;19629;0;35.381857;140.281967;45;
;;;;1.8000000000000005;1.8;9824;61;0;491.5;0.59;-0.28;19889;0;35.381842;140.281961;45;
;;;;1.9000000000000006;1.9;10068;62;0;500.2;0.61;-0.27;20109;0;35.381829;140.281954;45;
;;;;2.0000000000000004;2;10284;63;0;509.3;0.67;-0.29;20406;0;35.381814;140.281944;45;
;;;;2.1000000000000005;2.1;10443;63.9;0;516.9;0.71;-0.29;20576;0;35.381801;140.281936;45;
;;;;2.2000000000000006;2.2;10591;65;0;525.2;0.64;-0.32;20793;0;35.381787;140.281926;45;
;;;;2.3000000000000007;2.3;10664;66.1;0;532.5;0.65;-0.3;21060;0;35.381772;140.281916;45;
;;;;2.400000000000001;2.4;10834;67.2;0;537.7;0.55;-0.28;21345;0;35.381759;140.281902;45;
;;;;2.500000000000001;2.5;10899;68.3;0;542.9;0.51;-0.25;21641;0;35.381747;140.281889;45;
;;;;2.600000000000001;2.6;11278;69.2;0;547.6;0.45;-0.26;21893;0;35.381734;140.281876;45;
;;;;2.700000000000001;2.7;11202;70;0;551.1;0.48;-0.34;22147;0;35.381721;140.281861;45;
;;;;2.800000000000001;2.8;11679;71.1;0;555.1;0.38;-0.24;22252;0;35.381709;140.281846;45;
;;;;2.9000000000000012;2.9;11459;72.4;0;558.6;0.37;-0.25;22515;0;35.381696;140.281831;45;
;;;;3.0000000000000013;3;11743;73.1;0;561.1;0.33;-0.15;22607;0;35.381684;140.281814;45;
;;;;3.1000000000000014;3.1;11698;73.6;0;564.2;0.29;-0.25;22770;0;35.381672;140.281797;45;
;;;;3.2000000000000015;3.2;11881;74.5;0;567.1;0.26;-0.22;22895;0;35.381659;140.281779;45;
;;;;3.3000000000000016;3.3;11914;75.2;0;569.5;0.25;-0.27;23024;0;35.381649;140.281762;45;
;;;;3.4000000000000017;3.4;12026;76.1;0;572.1;0.22;-0.13;23113;0;35.381636;140.281744;45;
;;;;3.5000000000000018;3.5;12116;77.1;0;574.4;0.2;0.04;23187;0;35.381624;140.281726;45;
;;;;3.600000000000002;3.6;12195;77.3;0;576.3;0.16;0.25;23270;0;35.381614;140.281706;45;
;;;;3.700000000000002;3.7;11897;76.5;0;578.4;0.15;0.35;23332;0;35.381602;140.281687;45;
;;;;3.800000000000002;3.8;11600;75.5;0;574.3;0.16;0.48;23401;0;35.381591;140.281667;45;
;;;;3.900000000000002;3.9;10082;74.1;0;562.8;0.2;0.53;23470;0;35.381579;140.281647;45;
;;;;4.000000000000002;4;8410;72;0;544.6;0.24;0.58;23498;0;35.381569;140.281629;45;
;;;;4.100000000000001;4.1;8636;70.1;0;521.9;0.3;0.51;23562;0;35.381557;140.281611;45;
;;;;4.200000000000001;4.2;10043;68.1;0;491.1;0.33;0.52;23557;0;35.381547;140.281592;45;
;;;;4.300000000000001;4.3;9942;66.2;0;465.6;0.36;0.54;23630;0;35.381539;140.281574;44;
;;;;4.4;4.4;9883;64.5;0;444.6;0.39;0.44;23725;0;35.381529;140.281557;44;
;;;;4.5;4.5;9289;62.4;0;425.1;0.45;0.46;23838;0;35.381521;140.281539;44;
;;;;4.6;4.6;9249;60.9;0;410.2;0.48;0.35;23994;0;35.381514;140.281522;44;
;;;;4.699999999999999;4.7;9082;59.6;0;396.5;0.54;0.49;24118;0;35.381507;140.281506;44;
;;;;4.799999999999999;4.8;8364;58;0;382.1;0.57;0.56;24273;0;35.381501;140.281489;44;
;;;;4.899999999999999;4.9;8364;56.3;0;371.1;0.55;0.66;24477;0;35.381494;140.281472;44;
;;;;4.999999999999998;5;7803;54;0;361.2;0.53;0.55;24688;0;35.381489;140.281456;44;
;;;;5.099999999999998;5.1;6929;51.5;0;350.8;0.61;0.56;25039;0;35.381486;140.281439;44;
;;;;5.1999999999999975;5.2;6528;49.8;0;342.5;0.58;0.48;25281;0;35.381482;140.281424;44;
;;;;5.299999999999997;5.3;7120;48;0;334.7;0.63;0.49;25667;0;35.381481;140.281409;44;
;;;;5.399999999999997;5.4;7119;45.9;0;325.2;0.69;0.38;26064;0;35.381481;140.281394;44;
;;;;5.4999999999999964;5.5;7070;44.6;0;316.5;0.69;0.23;26271;0;35.381479;140.281379;44;
;;;;5.599999999999996;5.6;7271;43.3;0;310.3;0.64;0.12;26728;0;35.381481;140.281366;44;
;;;;5.699999999999996;5.7;7532;42.6;0;309.7;0.72;-0.06;27436;0;35.381482;140.281352;44;
;;;;5.799999999999995;5.8;7448;42.7;0;315.6;0.68;0.05;27858;0;35.381486;140.281339;44;
;;;;5.899999999999995;5.9;7770;43;0;326.9;0.68;0.19;28650;0;35.381491;140.281327;44;
;;;;5.999999999999995;6;7312;42.7;0;345.9;0.68;0.28;29189;0;35.381496;140.281316;44;
;;;;6.099999999999994;6.1;7129;41.4;0;362.6;0.7;0.13;29743;0;35.381502;140.281306;44;
;;;;6.199999999999994;6.2;7163;40.4;0;375.3;0.68;-0.01;30270;0;35.381509;140.281294;44;
;;;;6.299999999999994;6.3;7399;40.7;0;384.6;0.67;-0.1;31106;0;35.381517;140.281286;44;
;;;;6.399999999999993;6.4;7477;41.4;0;390.5;0.69;-0.13;31789;0;35.381526;140.281279;44;
;;;;6.499999999999993;6.5;7568;41.7;0;394.7;0.66;-0.14;32409;0;35.381534;140.281272;44;
;;;;6.5999999999999925;6.6;7502;42.3;0;399;0.65;-0.22;32976;0;35.381544;140.281267;44;
;;;;6.699999999999992;6.7;7443;42.8;0;404;0.67;-0.19;33646;0;35.381554;140.281262;44;
;;;;6.799999999999992;6.8;7482;43.6;0;409.6;0.7;-0.21;34392;0;35.381564;140.281261;44;
;;;;6.8999999999999915;6.9;7677;44.5;0;415;0.69;-0.21;34967;0;35.381576;140.281259;44;
;;;;6.999999999999991;7;7767;45;0;419.2;0.76;-0.26;35605;0;35.381587;140.281259;44;
;;;;7.099999999999991;7.1;7759;45.9;0;423.5;0.76;-0.21;35972;0;35.381597;140.281259;44;
;;;;7.19999999999999;7.2;7791;47;0;428;0.71;-0.19;501;0;35.381609;140.281262;44;
;;;;7.29999999999999;7.3;7850;47.5;0;432.5;0.66;-0.23;1224;0;35.381621;140.281266;44;
;;;;7.39999999999999;7.4;7922;48;0;436.4;0.65;-0.31;1821;0;35.381631;140.281272;44;
;;;;7.499999999999989;7.5;8029;49.2;0;440.4;0.62;-0.3;2323;0;35.381642;140.281279;44;
;;;;7.599999999999989;7.6;8107;50.3;0;444;0.6;-0.23;2877;0;35.381652;140.281286;44;
;;;;7.699999999999989;7.7;8250;51.3;0;447.7;0.59;-0.25;3324;0;35.381661;140.281296;44;
;;;;7.799999999999988;7.8;8378;52;0;452.3;0.57;-0.23;3764;0;35.381671;140.281307;44;
;;;;7.899999999999988;7.9;8639;52.9;0;456.4;0.57;-0.23;4114;0;35.381679;140.281317;44;
;;;;7.999999999999988;8;8778;53.9;0;460.9;0.62;-0.22;4497;0;35.381687;140.281329;44;
;;;;8.099999999999987;8.1;8877;54.5;0;466.2;0.63;-0.22;4867;0;35.381696;140.281342;44;
;;;;8.199999999999987;8.2;8996;55.3;0;471.7;0.65;-0.23;5188;0;35.381702;140.281356;43;
;;;;8.299999999999986;8.3;9126;56.2;0;476.2;0.68;-0.23;5513;0;35.381711;140.281371;43;
;;;;8.399999999999986;8.4;9205;56.9;0;481.6;0.65;-0.27;5761;0;35.381717;140.281386;44;
;;;;8.499999999999986;8.5;9380;57.8;0;486.4;0.52;-0.32;6100;0;35.381724;140.281401;44;
;;;;8.599999999999985;8.6;9405;58.9;0;492.2;0.43;-0.3;6534;0;35.381727;140.281417;44;
;;;;8.699999999999985;8.7;9537;60.1;0;497.4;0.3;-0.25;6858;0;35.381732;140.281434;44;
;;;;8.799999999999985;8.8;9661;61.1;0;504.1;0.19;-0.26;7186;0;35.381736;140.281452;44;
;;;;8.899999999999984;8.9;9831;61.8;0;511.4;0.09;-0.26;7449;0;35.381737;140.281471;44;
;;;;8.999999999999984;9;9990;62.8;0;517.5;0.01;-0.29;7673;0;35.381741;140.281489;44;
;;;;9.099999999999984;9.1;10150;63.9;0;524.8;-0.11;-0.07;7776;0;35.381744;140.281507;44;
;;;;9.199999999999983;9.2;10259;64.8;0;532.2;-0.25;0.18;7849;0;35.381746;140.281527;44;
;;;;9.299999999999983;9.3;10289;64.7;0;537.9;-0.37;0.5;7872;0;35.381749;140.281546;44;
;;;;9.399999999999983;9.4;9907;63.1;0;543;-0.51;0.62;7875;0;35.381752;140.281566;44;
;;;;9.499999999999982;9.5;9570;61;0;541.1;-0.6;0.81;7872;0;35.381756;140.281586;44;
;;;;9.599999999999982;9.6;9185;58.6;0;531.5;-0.62;0.8;7823;0;35.381759;140.281604;44;
;;;;9.699999999999982;9.7;8593;55.4;0;514.9;-0.61;0.78;7635;0;35.381764;140.281622;44;
;;;;9.799999999999981;9.8;8165;52.3;0;493.9;-0.6;0.75;7354;0;35.381769;140.281639;44;
;;;;9.89999999999998;9.9;7474;50.1;0;465.7;-0.55;0.8;7068;0;35.381774;140.281656;44;
;;;;9.99999999999998;10;6665;47.3;0;442.7;-0.55;0.78;6653;0;35.381781;140.281671;44;
;;;;10.09999999999998;10.1;6345;44;0;423.7;-0.63;0.78;6317;0;35.381786;140.281684;44;
;;;;10.19999999999998;10.2;6251;41.6;0;406.7;-0.59;0.82;5921;0;35.381794;140.281696;44;
;;;;10.29999999999998;10.3;6254;41.6;0;394.2;-0.59;0.74;5485;0;35.381801;140.281707;44;
;;;;10.399999999999979;10.4;6160;38.7;0;381.1;-0.57;0.67;5009;0;35.381807;140.281716;44;
;;;;10.499999999999979;10.5;5969;35.7;0;371.2;-0.6;0.39;4558;0;35.381816;140.281724;44;
;;;;10.599999999999978;10.6;6199;34.3;0;362;-0.51;0.2;4558;0;35.381816;140.281724;44;
;;;;10.699999999999978;10.7;6359;34;0;356.7;-0.51;0.07;3384;0;35.381831;140.281737;44;
;;;;10.799999999999978;10.8;6250;34.3;0;357.6;-0.52;-0.05;2851;0;35.381839;140.281741;44;
;;;;10.899999999999977;10.9;6220;34.5;0;363.5;-0.56;-0.12;2095;0;35.381847;140.281744;44;
;;;;10.999999999999977;11;6321;34.7;0;373;-0.56;-0.23;1474;0;35.381856;140.281746;44;
;;;;11.099999999999977;11.1;6377;35.3;0;387.4;-0.55;-0.23;631;0;35.381866;140.281746;44;
;;;;11.199999999999976;11.2;6399;36.4;0;399.1;-0.56;-0.23;35931;0;35.381874;140.281744;44;
;;;;11.299999999999976;11.3;6408;37.2;0;408;-0.57;-0.16;35383;0;35.381882;140.281742;44;
;;;;11.399999999999975;11.4;6263;37.8;0;415.2;-0.51;-0.18;34692;0;35.381891;140.281739;44;
;;;;11.499999999999975;11.5;6453;38.5;0;419.9;-0.5;-0.2;33927;0;35.381901;140.281734;44;
;;;;11.599999999999975;11.6;6483;39.1;0;423.8;-0.53;-0.19;33208;0;35.381909;140.281727;44;
;;;;11.699999999999974;11.7;6703;39.9;0;427.4;-0.53;-0.26;32679;0;35.381916;140.281721;44;
;;;;11.799999999999974;11.8;6812;40.6;0;430.4;-0.51;-0.25;32172;0;35.381924;140.281712;44;
;;;;11.899999999999974;11.9;7026;41.5;0;434.2;-0.57;-0.3;31580;0;35.381931;140.281704;44;
;;;;11.999999999999973;12;7089;42.6;0;437.4;-0.55;-0.26;31199;0;35.381936;140.281694;44;
;;;;12.099999999999973;12.1;7228;43.5;0;441.3;-0.54;-0.3;30677;0;35.381942;140.281684;44;
;;;;12.199999999999973;12.2;7468;44.5;0;444.3;-0.55;-0.29;30073;0;35.381947;140.281672;44;
;;;;12.299999999999972;12.3;7496;45.6;0;447.4;-0.56;-0.32;29666;0;35.381951;140.281659;44;
;;;;12.399999999999972;12.4;7642;46.7;0;449.9;-0.54;-0.3;29267;0;35.381954;140.281646;44;
;;;;12.499999999999972;12.5;7815;47.7;0;452.1;-0.53;-0.27;28746;0;35.381957;140.281632;44;
;;;;12.599999999999971;12.6;8053;48.9;0;454.8;-0.49;-0.28;28414;0;35.381959;140.281619;44;
;;;;12.69999999999997;12.7;8119;49.7;0;457.6;-0.51;-0.35;27975;0;35.381961;140.281604;44;
;;;;12.79999999999997;12.8;8291;50.7;0;460.6;-0.51;-0.36;27600;0;35.381962;140.281589;44;
;;;;12.89999999999997;12.9;8430;52.3;0;464.4;-0.47;-0.36;27264;0;35.381961;140.281572;44;
;;;;12.99999999999997;13;8737;53.5;0;468.2;-0.43;-0.34;26893;0;35.381961;140.281557;43;
;;;;13.09999999999997;13.1;8769;54.6;0;472.6;-0.37;-0.37;26653;0;35.381959;140.281542;43;
;;;;13.199999999999969;13.2;9009;56;0;478.3;-0.24;-0.4;26421;0;35.381957;140.281524;43;
;;;;13.299999999999969;13.3;9118;57.3;0;484.2;-0.12;-0.36;26073;0;35.381954;140.281509;43;
;;;;13.399999999999968;13.4;9358;58.6;0;490;-0.05;-0.39;25798;0;35.381951;140.281492;43;
;;;;13.499999999999968;13.5;9575;60;0;494.9;0.01;-0.37;25624;0;35.381946;140.281474;43;
;;;;13.599999999999968;13.6;9733;61.2;0;500.9;0.05;-0.43;25531;0;35.381942;140.281457;43;
;;;;13.699999999999967;13.7;9935;62.6;0;507.5;0.1;-0.37;25482;0;35.381937;140.281439;43;
;;;;13.799999999999967;13.8;10157;64.3;0;514.1;0.11;-0.34;25482;0;35.381934;140.281421;43;
;;;;13.899999999999967;13.9;10341;65.5;0;521.8;0.11;-0.33;25527;0;35.381929;140.281402;43;
;;;;13.999999999999966;14;10595;66.4;0;531.2;0.13;-0.31;25531;0;35.381926;140.281384;43;
;;;;14.099999999999966;14.1;10764;67.8;0;538.7;0.13;-0.34;25564;0;35.381921;140.281364;43;
;;;;14.199999999999966;14.2;10938;68.9;0;546.3;0.09;-0.26;25595;0;35.381917;140.281344;43;
;;;;14.299999999999965;14.3;11115;69.9;0;552.6;0.06;-0.32;25682;0;35.381912;140.281324;43;
;;;;14.399999999999965;14.4;11297;71;0;556.5;0.06;-0.29;25735;0;35.381909;140.281302;43;
;;;;14.499999999999964;14.5;11402;72;0;560;0.05;-0.26;25743;0;35.381906;140.281281;43;
;;;;14.599999999999964;14.6;11554;73.1;0;562.9;0.04;-0.31;25811;0;35.381902;140.281261;43;
;;;;14.699999999999964;14.7;11718;73.9;0;565;0.06;-0.25;25825;0;35.381899;140.281239;43;
;;;;14.799999999999963;14.8;11836;75;0;567.4;0.05;-0.29;25838;0;35.381894;140.281216;43;
;;;;14.899999999999963;14.9;11935;76.1;0;570.5;0.06;-0.2;25845;0;35.381891;140.281194;43;
;;;;14.999999999999963;15;12067;76.8;0;573.2;0.03;-0.23;25856;0;35.381887;140.281172;43;
;;;;15.099999999999962;15.1;12197;77.6;0;576.1;0.06;-0.19;25902;0;35.381884;140.281149;43;
;;;;15.199999999999962;15.2;12312;78.4;0;579.9;0.01;-0.21;25899;0;35.381879;140.281126;43;
;;;;15.299999999999962;15.3;12424;79.1;0;582.6;0.02;-0.22;25940;0;35.381876;140.281102;43;
;;;;15.399999999999961;15.4;12526;79.8;0;585.3;0;-0.18;25929;0;35.381872;140.281079;42;
;;;;15.499999999999961;15.5;12636;80.7;0;587.9;-0.03;-0.15;25952;0;35.381869;140.281056;42;
;;;;15.59999999999996;15.6;12768;81.2;0;589.9;-0.02;-0.14;25961;0;35.381866;140.281031;42;
;;;;15.69999999999996;15.7;12856;81.6;0;591.8;-0.01;-0.16;25988;0;35.381862;140.281007;42;
;;;;15.79999999999996;15.8;12914;82.3;0;593.6;-0.05;0.04;25963;0;35.381857;140.280982;42;
;;;;15.89999999999996;15.9;12981;82.8;0;595.1;-0.09;0.23;25972;0;35.381854;140.280957;42;
;;;;15.99999999999996;16;12658;82;0;596.3;-0.13;0.43;25969;0;35.381851;140.280932;42;
;;;;16.09999999999996;16.1;12474;80.5;0;591.2;-0.29;0.5;25943;0;35.381847;140.280907;42;
;;;;16.19999999999996;16.2;11518;78.9;0;578.9;-0.41;0.57;25973;0;35.381842;140.280882;42;
;;;;16.29999999999996;16.3;9416;76.8;0;560.2;-0.53;0.52;25959;0;35.381839;140.280859;42;
;;;;16.399999999999963;16.4;10077;74.7;0;532.7;-0.64;0.55;25926;0;35.381836;140.280836;42;
;;;;16.499999999999964;16.5;11115;73.1;0;505.7;-0.72;0.65;25866;0;35.381831;140.280812;42;
;;;;16.599999999999966;16.6;10202;71.1;0;476.1;-0.75;0.78;25779;0;35.381827;140.280791;42;
;;;;16.699999999999967;16.7;9980;68.3;0;455.5;-0.77;0.71;25576;0;35.381822;140.280769;42;
;;;;16.79999999999997;16.8;9689;65.4;0;436.8;-0.76;0.64;25379;0;35.381816;140.280747;41;
;;;;16.89999999999997;16.9;9236;63.1;0;422.6;-0.73;0.6;25124;0;35.381811;140.280729;41;
;;;;16.99999999999997;17;8645;61;0;409.9;-0.72;0.6;24844;0;35.381802;140.280711;41;
;;;;17.099999999999973;17.1;8153;58.7;0;397.3;-0.75;0.63;24568;0;35.381796;140.280694;41;
;;;;17.199999999999974;17.2;7421;56.7;0;387.8;-0.73;0.64;24218;0;35.381787;140.280677;41;
;;;;17.299999999999976;17.3;6508;54.4;0;378.7;-0.75;0.7;23894;0;35.381779;140.280664;41;
;;;;17.399999999999977;17.4;6878;51.9;0;368.9;-0.77;0.54;23538;0;35.381771;140.280649;41;
;;;;17.49999999999998;17.5;6756;49.5;0;360.4;-0.77;0.49;23213;0;35.381762;140.280637;41;
;;;;17.59999999999998;17.6;7208;47.8;0;351.7;-0.71;0.41;22831;0;35.381752;140.280627;41;
;;;;17.69999999999998;17.7;7265;46.4;0;341.4;-0.74;0.32;22212;0;35.381741;140.280621;40;
;;;;17.799999999999983;17.8;7221;44.7;0;335.1;-0.69;0.32;21778;0;35.381732;140.280612;40;
;;;;17.899999999999984;17.9;7397;43.8;0;332.7;-0.66;0.17;21201;0;35.381722;140.280606;40;
;;;;17.999999999999986;18;7215;42.9;0;336.4;-0.66;0.21;20623;0;35.381712;140.280601;40;
;;;;18.099999999999987;18.1;7138;42;0;345.3;-0.67;0.09;20048;0;35.381702;140.280597;40;
;;;;18.19999999999999;18.2;7130;41.7;0;358.6;-0.65;0.05;19497;0;35.381692;140.280594;41;
;;;;18.29999999999999;18.3;6923;41.2;0;376.2;-0.67;0.07;18791;0;35.381682;140.280594;41;
;;;;18.39999999999999;18.4;6913;41.2;0;390.6;-0.7;0.03;18258;0;35.381671;140.280594;41;
;;;;18.499999999999993;18.5;6981;41;0;402.3;-0.68;0.08;17717;0;35.381661;140.280596;41;
;;;;18.599999999999994;18.6;6879;40.6;0;412.2;-0.63;0.01;17075;0;35.381651;140.280599;41;
;;;;18.699999999999996;18.7;6858;40.5;0;417.6;-0.66;-0.07;16380;0;35.381641;140.280604;41;
;;;;18.799999999999997;18.8;6872;40.4;0;420.6;-0.69;-0.09;15748;0;35.381632;140.280609;40;
;;;;18.9;18.9;6999;40.9;0;423.2;-0.65;-0.19;15066;0;35.381624;140.280617;41;
;;;;19;19;7060;41.3;0;425.7;-0.71;-0.04;14348;0;35.381617;140.280624;41;
;;;;19.1;19.1;7098;41.9;0;428.2;-0.76;-0.18;13814;0;35.381611;140.280632;41;
;;;;19.200000000000003;19.2;7166;42.1;0;431.8;-0.74;-0.18;13342;0;35.381604;140.280642;41;
;;;;19.300000000000004;19.3;7348;42.6;0;435.7;-0.7;-0.28;12603;0;35.381599;140.280654;41;
;;;;19.400000000000006;19.4;7241;44;0;439.2;-0.76;-0.08;11837;0;35.381596;140.280667;41;
;;;;19.500000000000007;19.5;7458;44.7;0;442.5;-0.72;-0.05;11337;0;35.381592;140.280679;41;
;;;;19.60000000000001;19.6;7685;44.6;0;445.9;-0.71;-0.06;10602;0;35.381589;140.280692;40;
;;;;19.70000000000001;19.7;7773;44.7;0;448.7;-0.68;-0.21;10002;0;35.381589;140.280707;40;
;;;;19.80000000000001;19.8;7779;45.3;0;451.8;-0.61;-0.24;9453;0;35.381589;140.280721;40;
;;;;19.900000000000013;19.9;7868;46;0;454.9;-0.48;-0.31;8914;0;35.381591;140.280734;40;
;;;;20.000000000000014;20;7707;47;0;458.1;-0.31;-0.27;8258;0;35.381592;140.280747;41;
;;;;20.100000000000016;20.1;7792;48.2;0;461.1;-0.15;-0.31;7728;0;35.381596;140.280761;40;
;;;;20.200000000000017;20.2;7911;49.1;0;464.1;0.05;-0.28;7244;0;35.381601;140.280774;41;
;;;;20.30000000000002;20.3;8038;50.1;0;467;0.22;-0.24;6844;0;35.381606;140.280787;41;
;;;;20.40000000000002;20.4;8191;51.3;0;470.1;0.43;-0.18;6630;0;35.381611;140.280801;41;
;;;;20.50000000000002;20.5;8395;51.9;0;472.9;0.55;-0.19;6532;0;35.381617;140.280814;41;
;;;;20.600000000000023;20.6;8835;52.4;0;475.7;0.71;-0.18;6618;0;35.381622;140.280829;41;
;;;;20.700000000000024;20.7;8953;53.3;0;479.3;0.82;0.04;6722;0;35.381627;140.280844;41;
;;;;20.800000000000026;20.8;8892;53.8;0;483.6;0.87;0.2;6974;0;35.381631;140.280859;41;
;;;;20.900000000000027;20.9;8904;53;0;488;0.86;0.16;7287;0;35.381634;140.280876;41;
;;;;21.00000000000003;21;8963;51.8;0;491.4;0.9;0.07;7794;0;35.381636;140.280892;41;
;;;;21.10000000000003;21.1;8748;51.7;0;495.6;0.86;0.07;8227;0;35.381636;140.280909;41;
;;;;21.20000000000003;21.2;8532;51.7;0;499.3;0.83;0.26;8806;0;35.381634;140.280926;41;
;;;;21.300000000000033;21.3;8565;51;0;502.9;0.86;0.16;9385;0;35.381632;140.280941;41;
;;;;21.400000000000034;21.4;8494;49.8;0;506.4;0.89;0.09;9866;0;35.381629;140.280957;41;
;;;;21.500000000000036;21.5;8673;49.7;0;509.5;0.83;-0.06;10378;0;35.381624;140.280971;41;
;;;;21.600000000000037;21.6;8655;50.4;0;511;0.77;-0.11;11010;0;35.381617;140.280986;40;
;;;;21.70000000000004;21.7;8589;50.4;0;511.7;0.82;-0.22;11535;0;35.381612;140.280997;41;
;;;;21.80000000000004;21.8;8643;51;0;511.9;0.76;-0.29;12020;0;35.381604;140.281011;41;
;;;;21.90000000000004;21.9;8807;52.1;0;512;0.74;-0.17;12648;0;35.381596;140.281022;41;
;;;;22.000000000000043;22;8996;53.1;0;512.5;0.8;-0.09;13250;0;35.381586;140.281032;40;
;;;;22.100000000000044;22.1;8900;53.5;0;514.4;0.86;-0.04;13683;0;35.381576;140.281042;40;
;;;;22.200000000000045;22.2;9260;53.5;0;517.1;0.8;-0.08;13957;0;35.381566;140.281052;40;
;;;;22.300000000000047;22.3;9185;53.8;0;521.4;0.81;0.11;14537;0;35.381552;140.281061;40;
;;;;22.40000000000005;22.4;9315;54.1;0;526.1;0.83;0.25;14944;0;35.381541;140.281067;40;
;;;;22.50000000000005;22.5;9276;53.2;0;530.1;0.81;0.36;15410;0;35.381527;140.281072;40;
;;;;22.60000000000005;22.6;8811;51.6;0;533.2;0.8;0.31;15966;0;35.381514;140.281077;40;
;;;;22.700000000000053;22.7;8437;50.6;0;530.6;0.8;0.28;16385;0;35.381501;140.281079;40;
;;;;22.800000000000054;22.8;8042;49.5;0;519.4;0.84;0.31;16832;0;35.381487;140.281081;40;
;;;;22.900000000000055;22.9;7850;48.4;0;503.1;0.82;0.31;17307;0;35.381476;140.281081;40;
;;;;23.000000000000057;23;7635;47.4;0;482.1;0.8;0.28;17879;0;35.381462;140.281079;40;
;;;;23.10000000000006;23.1;7533;46.1;0;453.7;0.81;0.13;18520;0;35.381451;140.281076;40;
;;;;23.20000000000006;23.2;7403;45.1;0;430.5;0.79;-0.05;19013;0;35.381439;140.281072;40;
;;;;23.30000000000006;23.3;7674;45.2;0;411.6;0.79;-0.13;19562;0;35.381429;140.281067;40;
;;;;23.400000000000063;23.4;7855;45.8;0;400.4;0.79;-0.07;20302;0;35.381419;140.281061;40;
;;;;23.500000000000064;23.5;7936;46.3;0;400;0.78;-0.03;20954;0;35.381409;140.281052;40;
;;;;23.600000000000065;23.6;8000;46.3;0;405.6;0.77;0.05;21588;0;35.381401;140.281042;40;
;;;;23.700000000000067;23.7;7898;46.3;0;418.1;0.78;-0.02;22170;0;35.381392;140.281032;40;
;;;;23.800000000000068;23.8;7923;46.1;0;431.9;0.74;-0.11;22643;0;35.381386;140.281021;40;
;;;;23.90000000000007;23.9;8063;46.1;0;443.9;0.72;-0.18;23389;0;35.381379;140.281009;40;
;;;;24.00000000000007;24;8053;47;0;453.5;0.69;-0.24;24003;0;35.381374;140.280996;40;
;;;;24.100000000000072;24.1;7941;47.7;0;459.9;0.74;-0.18;24595;0;35.381371;140.280982;40;
;;;;24.200000000000074;24.2;8490;48.4;0;465.4;0.73;-0.23;25119;0;35.381369;140.280967;40;
;;;;24.300000000000075;24.3;8272;49.3;0;471.3;0.75;-0.22;25597;0;35.381366;140.280954;40;
;;;;24.400000000000077;24.4;8499;49.9;0;476.3;0.74;-0.17;26151;0;35.381366;140.280939;40;
;;;;24.500000000000078;24.5;8443;50.8;0;481.5;0.73;-0.11;26663;0;35.381366;140.280924;40;
;;;;24.60000000000008;24.6;8916;51.4;0;487.4;0.63;-0.1;27058;0;35.381367;140.280907;40;
;;;;24.70000000000008;24.7;8780;51.4;0;493.1;0.55;-0.21;27671;0;35.381371;140.280892;40;
;;;;24.800000000000082;24.8;8820;52;0;498.8;0.37;-0.29;28047;0;35.381374;140.280877;40;
;;;;24.900000000000084;24.9;8871;53;0;503.3;0.18;-0.32;28581;0;35.381379;140.280862;40;
;;;;25.000000000000085;25;8856;54.1;0;508.2;0;-0.33;29026;0;35.381384;140.280849;40;
